	temp41	temp66	temp80	temp67	temp44	temp72	temp77	temp65	temp68	temp51	temp50	temp59	temp70	temp49	temp73	temp45	temp79	temp75	temp76	temp43	temp71	temp52	temp62	temp64	temp61	temp60	temp53	temp54	temp48	temp46	temp56	temp55	temp47	temp74	temp69	temp63	temp78	temp58	temp57	temp42	temp95	temp86	temp117	temp88	temp96	temp100	temp81	temp92	temp112	temp109	temp120	temp114	temp82	temp102	temp93	temp119	temp89	temp107	temp91	temp87	temp103	temp105	temp98	temp104	temp106	temp111	temp113	temp116	temp83	temp94	temp84	temp115	temp118	temp85	temp97	temp90	temp110	temp101	temp108	temp99
CLK2	799.5802083	717.96875	892.25625	743.1682292	722.7177083	723.3708333	725.1229167	1190.2625	736.8166667	649.7864583	722.0645833	627.3270833	694.271875	720.9927083	1032.776562	783.7510417	723.3708333	771.9	935.8385417	765.9859375	690.8	742.4333333	688.7229167	668.9354167	763.4546875	699.7927083	714.4677083	601.6916667	677.4052083	789.3333333	658.6875	754.965625	668.9354167	796.08125	656.596875	763.4546875	726.6166667	708.028125	685.2760417	717.96875	763.9989583	762.9104167	783.1458333	743.1682292	720.9927083	765.459375	681.8364583	740.9489583	748.4385417	766.5125	774.6	882.7427083	654.70625	735.8760417	802.0427083	694.271875	836.4270833	687.965625	649.7864583	719.6052083	763.9989583	724.246875	609.5260417	729.4729167	772.590625	752.29375	690.8	790.9661458	770.6052083	679.8802083	702.690625	723.3708333	719.6052083	611.9125	716.321875	634.1458333	751.1166667	692.6	682.7354167	781.4114583
CLK3	3860.796875	1802.146875	2353.2875	1753.194792	1413.051042	1787.959375	1957.604167	2623.830208	1451.520833	1664.465625	2745.25	1432.277083	1501.072917	1611.776042	7653.9375	1425.25	1688.55	1648.734375	1925.340625	2150.6	1649.8875	2468.751042	1706.470833	1346.390625	1968.490625	1797.579167	1720.261979	1541.472917	1583.845833	2147.052083	1799.190625	1749.715625	1403.405208	2983.836458	1543.123958	1866.0125	1634.430208	1715.64375	1363.967708	2127.011458	2043.139583	2038.444271	1797.579167	1787.959375	2763.682292	1702.398438	1314.277083	1747.557292	2013.857292	2286.641667	2700.627083	2372.05625	1685.894792	1866.0125	2244.439583	2557.132292	1928.680208	1331.239583	1821.38125	1533.854167	1506.222917	1756.2125	1482.132292	1622.278125	3306.263542	2819.285417	1501.072917	3416.659375	3721.3875	1761.414583	1312.401042	1935.903125	1634.430208	1633.0625	1518.716667	1381.349479	3574.019792	8043.261458	1599.3625	1816.946875
CLUAP1	952.434375	1026.192708	1022.784375	963.5270833	1011.514583	938.5958333	990.6208333	1011.788542	1034.016146	925.5020833	914.1635417	937.9208333	940.6760417	983.7494792	984.853125	971.115625	1167.864583	1024.559375	986.603125	900.715625	883.7359375	960.5104167	871.9010417	984.853125	1118.936458	877.6010417	1060.807292	959.5166667	923.4838542	986.1635417	964.8916667	1089.253646	976.8104167	1014.421875	1006.66875	953.1416667	937.9208333	1116.320833	962.89375	937.2989583	914.1635417	881.8291667	1031.05625	899.9208333	1105.208333	1239.411458	976.8104167	1129.976042	981.9614583	1649.8875	1228.408333	872.871875	938.2583333	1029.353125	950.5255208	1035.673958	999.0557292	988.0645833	955.8098958	1008.31875	1045.78125	963.9375	1057.639583	884.5791667	999.0557292	978.90625	999.3625	964.6197917	981.45	1001.355208	1167.864583	1050.077083	1079.184375	936.4947917	1031.773958	1023.489062	939.6473958	1038.994792	856.671875	937.2989583
CMC4	897.4145833	994.6489583	936.4947917	994.6489583	1041.417708	872.871875	809.8625	1448.735417	1028.008333	1026.541667	885.3135417	859.0192708	984.0989583	920.1208333	951.3354167	1065.580208	994.2755208	1037.139583	1194.470833	913.2	1233.354167	964.6197917	875.6145833	872.871875	975.4260417	872.871875	1054.132292	767.9197917	939.3416667	881.3947917	848.78125	968.4239583	1006.039583	950.121875	901.1020833	843.675	978.90625	1031.415104	910.775	951.7416667	1024.878125	906.5598958	1050.077083	948.9635417	986.603125	1039.364583	983.4	973.7166667	939.953125	1009.114583	1029.353125	1091.239583	961.625	1051.639063	909.203125	1014.026042	921.5760417	991.70625	934.1270833	893.9677083	957.190625	995.3458333	875.6145833	932.6395833	966.403125	1040.272917	1033.102083	922.375	962.2229167	909.203125	1020.417708	1010.478125	941.440625	886.7713542	871.9010417	899.9208333	1046.888542	973.7166667	906.990625	1158.202083
CMPK1	872.871875	961.625	826.9052083	949.3729167	1001.077083	1146.810417	1055.935417	712.7166667	924.5822917	859.0192708	1073.729167	1068.290625	956.1958333	1178.91875	1071.6875	903.65625	1039.734375	841.06875	962.5583333	1006.039583	885.3135417	1004.00625	1087.194792	1054.75625	1145.942708	1038.073437	917.5671875	1076.965625	920.740625	841.06875	886.4385417	974.8010417	993.9020833	903.65625	1149.358333	966.403125	1031.773958	884.25	1010.478125	885.71875	941.440625	1009.833333	923.1385417	944.265625	1188.530208	1053.0625	1108.085417	1014.817708	947.9239583	1004.44375	915.7135417	969.5239583	943.9046875	938.5958333	916.8828125	1056.7125	920.4307292	934.5088542	1147.155729	961.9239583	934.1270833	1055.517708	1128.344792	1242.941667	938.5958333	1003.56875	858.4104167	827.7104167	942.8552083	839.5328125	1117.822917	887.1041667	967.0833333	989.6041667	1047.365625	974.8010417	835.0697917	1143.871875	1071.390625	797.1947917
CNN1	1411.083333	1505.069792	1697.198958	1497.422917	1598.770833	1889.126563	1701.730208	2313.08125	1247.964583	1895.855208	1857.383333	1498.259375	1366.089583	1148.971875	1628.666667	1542.298437	1320.483333	1345.355208	1787.959375	1570.169792	1990.40625	2367.764583	1604.507292	1222.045833	1366.089583	1544.3875	1948.039063	1546.560417	1439.809375	2040.202083	2081.788542	1390.89375	1282.3625	1732.855729	1263.241146	1785.052604	1358.597917	1483.316667	1971.361458	1538.561458	1659.264063	1623.469792	1971.361458	1746.936458	1252.888542	1473.270833	1124.28125	1411.083333	1844.302083	1652.0625	1353.41875	1753.917708	1415.897917	2523.433333	1923.191667	1712.929688	1613.095833	1486.603125	1687.115625	1329.263021	1425.25	1396.925	1145.347917	1312.401042	1245.422396	2839.166667	1556.404167	1966.040625	1604.507292	1489.989583	1497.422917	1833.707292	1239.411458	1532.772917	1535.383333	8043.261458	3220.061458	1327.84375	1840.004167	2043.139583
CNOT2	2110.584375	2391.230208	2036.686458	2200.519792	2333.828125	2030.396875	2059.81875	2223.540625	2913.047917	1692.532292	2399.4	2488.634375	2394.491667	2456.497917	2394.491667	2502.535417	2130.730208	2617.430208	2213.608333	2483.171875	1935.903125	2170.898958	2093.607292	2557.132292	2143.128125	2538.697917	2277.96875	1815.029167	2253.108333	1792.2	1761.414583	5977.954167	2208.095833	2343.360417	1823.640625	2049.991667	2139.305208	2123.544792	2218.482292	1883.557292	2545.911458	2056.865625	1957.604167	1826.153125	2074.320833	2181.934375	2710.022917	2485.903125	2405.603125	2863.465625	2235.569792	2383.460417	2225.729688	2275.352083	2456.497917	2170.898958	2235.569792	2430.065625	1946.74375	2443.7125	2043.139583	4183.884375	2054.746875	2333.828125	2223.540625	2091.064583	2114.021875	1727.8	2033.525	1962.79375	2551.177083	1998.49375	2367.764583	2147.052083	3372.876042	2399.4	1675.682292	2430.065625	2123.544792	1539.809375
CNOT8	2067.247917	2202.528646	2358.21875	2006.875	1792.2	1933.583333	2147.052083	1919.8	2248.498958	1861.819792	1800.020313	2084.913542	1988.04375	2117.261458	2049.991667	2112.303125	2385.714583	2013.857292	1785.721875	2005.379688	1893.071875	1732.855729	1885.522917	1644.81875	2161.422917	1803.13125	2337.839583	2272.735417	2188.5875	2538.697917	2227.91875	2139.305208	2418.395833	2272.735417	2557.132292	2079.673958	2267.526042	2399.4	2303.959896	2291.464583	2006.875	1864.908854	1933.583333	1903.38125	2538.697917	2170.898958	2335.833854	2313.08125	1962.79375	2088.330208	2040.202083	1930.119792	1775.465625	2170.898958	1887.967708	2075.407292	2372.05625	2178.551042	2133.294792	1995.525	2157.357292	2127.011458	2054.746875	2103.34375	2074.320833	2130.730208	2679.3375	2231.388542	2175.155208	2564.9875	2443.7125	1952.234375	2405.603125	2067.247917	2239.641667	2564.9875	2150.6	1937.051563	2043.139583	1957.604167
CNOT9	1421.704167	1638.06875	1401.335417	1415.897917	2117.261458	2579.41875	2165.983333	839.9822917	1596.919792	2827.989583	1535.383333	1594.552083	1484.992708	1309.290625	1537.6375	1251.71875	1852.820833	1341.219792	1712.929688	1326.177083	3268.55	1588.795833	2502.535417	1706.470833	1438.286458	1706.470833	1416.445833	2117.261458	1262.46875	2399.4	2564.9875	1216.001563	1361.45	1957.604167	1114.285417	1566.561458	1442.536458	1204.419792	1151.148958	1797.579167	2064.95	2272.735417	3067.279167	2483.171875	1125.909375	2218.482292	1570.169792	1595.219792	3394.933333	1279.054167	1334.659896	1640.801042	1578.676042	1475.108333	2620.630208	2367.764583	2778.459375	1990.40625	2120.44375	1463.439583	2067.247917	1855.14375	1300.931771	1381.716667	1178.122917	1255.550521	2147.052083	1820.317188	1252.342708	1205.084375	986.603125	2213.608333	1344.564583	1325.35	1277.561458	1184.326042	2934.963542	1371.114583	2056.865625	3042.015625
CNRIP1	1530.20625	1601.065625	1649.310938	1514.238542	1428.890625	1225.4375	1454.201042	1059.995833	1483.316667	1265.316667	1271.338542	1437.1875	1565.196875	1477.442708	1429.742708	1561.940625	1468.810417	1471.286458	1457.920833	1491.583333	1197.60625	1547.990625	1499.630208	1980.2125	1634.430208	1379.389583	1306.363542	1601.065625	1628.047396	1328.929167	1495.134375	1398.45	1801.498438	1533.854167	2165.983333	1496.246875	1577.355208	1704.65625	2127.011458	1489.160417	1412.090625	1299.25625	1332.155208	1306.73125	2227.91875	1367.969792	1732.186458	1477.863021	1219.960417	1659.264063	1575.690104	1374.79375	1596.403646	1427.644792	1208.134375	1317.042708	1221.692708	1451.010417	1897.001042	1385.760417	1342.070833	1510.551563	1930.119792	1537.119271	1780.494792	1775.465625	1617.029167	1576.213542	1483.316667	1667.129167	2147.052083	1615.63125	1766.275	1586.530208	1689.19375	2175.155208	1399.664062	1663.00625	1381.349479	1180.984375
COL4A3BP	901.4885417	729.4729167	1322.09375	756.5864583	771.9	914.9239583	1210.763542	1542.298437	811.8302083	1756.893229	732.0692708	739.5895833	746.1291667	1413.051042	975.4260417	824.3244792	832.4510417	731.2114583	886.4385417	1163.877083	1624.859375	2062.210417	736.8166667	671.2364583	754.965625	1051.882292	2076.49375	1040.778125	778.5729167	1404.267708	1165.710417	723.3708333	975.4260417	2257.2875	894.9458333	1078.803125	942.8552083	896.396875	783.1458333	3128.828125	1180.651562	1067.566667	1110.977083	1324.250521	677.4052083	790.4333333	893.5817708	802.6833333	2143.128125	1380.982292	851.328125	926.3927083	1697.198958	934.1270833	1182.934375	798.303125	1185.9625	775.85625	768.5942708	836.4270833	796.08125	983.7494792	687.2083333	817.80625	1748.178125	2863.465625	950.9291667	814.8	1010.478125	945.04375	1567.867708	1028.290104	1156.542708	969.9708333	1001.955208	661.5588542	1537.119271	761.5458333	1147.155729	1826.153125
COMMD3	1325.35	1345.355208	1407.68125	1242.941667	1802.146875	2200.519792	1679.101042	1051.882292	1322.09375	1955.007292	1738.678125	1371.46875	1267.382292	1415.897917	1404.647396	1264.668229	1623.469792	1274.347917	1326.177083	1425.621354	2223.540625	1279.445833	1792.2	1338.402083	1307.814583	1312.401042	1246.760417	1933.583333	1256.707292	2353.2875	2064.95	1308.383333	1348.134375	1694.138542	1443.664583	1667.129167	1245.166667	1273.494792	1261.296875	2013.857292	1780.494792	1603.133333	2468.751042	2270.130729	1325.35	2411.509375	1315.16875	1424.842188	2377.46875	1257.119271	1369.582292	1293.272917	1350.747917	1183.448958	2572.944792	1696.365104	3012.990625	1804.115625	1912.657292	1433.382292	2353.2875	1648.734375	1369.188542	1528.620833	1327.11875	3526.278125	1962.79375	1785.721875	1508.739583	1303.65	1366.089583	2076.49375	1343.802083	1243.8375	1419.957292	1281.031771	2383.460417	1352.022396	1778.676042	2231.388542
COPG2	1467.758333	1501.072917	1514.238542	1672.191667	1402.696875	1422.132292	1424.434375	1260.135938	1738.678125	1286.191146	1468.810417	1793.96875	1777.141667	1695.53125	1516.915625	1756.2125	1525.09375	1611.776042	1481.19375	1628.047396	1231.921875	1728.461458	1451.010417	2123.544792	1592.779167	1613.095833	1705.563542	1311.645833	1553.449479	1368.794792	1473.270833	1988.04375	1597.845313	1508.739583	1570.169792	1562.636458	1675.682292	1640.801042	1712.040625	1455.28125	1617.029167	1479.652083	1288.182292	1383.548958	1427.644792	1357.786458	2030.396875	1728.461458	1356.00625	1587.690625	1588.795833	1649.310938	1574.09375	1513.348958	1320.039583	1427.239583	1292.904167	1537.6375	1416.445833	1663.00625	1451.010417	1593.414583	1614.258333	1773.89375	1710.283333	1848.34375	1734.777083	1434.308333	1717.682292	1730.396875	1452.867708	1668.998958	1957.604167	1573.439062	1885.522917	1571.670833	1367.969792	1334.215625	1378.689583	1209.367708
COPS6	1250.232292	1221.339583	1467.758333	1330.285417	1550.578125	1689.8375	1236.885417	1577.355208	2277.96875	1493.248958	1388.080208	1031.415104	1145.347917	1464.339583	1806.540625	1372.864583	1306.73125	1999.811979	1408.159375	9581.065625	1636.883333	1232.308333	1332.652083	1192.854167	1450.5	1746.936458	1432.277083	1283.252083	1208.740625	2016.81875	1677.525	1406.840625	1246.327083	1593.414583	4499.759375	1637.476042	1107.303125	1439.809375	1195.138542	1748.178125	1239.996875	1397.311458	1905.045833	1582.513542	1217.070833	2809.375	1698.829167	1352.470833	1682.4875	1148.971875	1492.116667	1089.528125	1272.023958	1772.467708	1917.051042	1679.101042	2120.44375	2099.765625	1256.346875	1324.250521	1757.573958	1196.880208	1254.517708	1168.253646	1689.8375	1307.814583	1638.06875	1863.805208	1421.35	1531.204167	1659.976042	4352.679167	2898.5625	1276.234375	1275.094792	1320.483333	1793.96875	1320.483333	1575.690104	1703.066667
COQ8A	1566.561458	1707.315625	1525.604688	1631.74375	1509.323958	1310.617708	1349.477604	1357.013542	1868.811458	1279.054167	1489.160417	1600.509896	1745.364583	1630.225	1448.133333	1464.78125	1456.246875	1754.640625	1740.332292	1861.819792	1264.35	1447.53125	1470.34375	1380.982292	1661.473958	1553.861458	1525.604688	1376.96875	1357.013542	1273.494792	1140.063542	1884.540104	1616.330208	1360.172396	1324.60625	1427.644792	1751.427083	1314.277083	1590.617708	1401.820833	1580.690625	1309.760937	1258.20625	1385.405208	1451.010417	1397.311458	1541.472917	1689.19375	1431.396875	1565.196875	1567.867708	1492.116667	1601.065625	1537.6375	1236.122396	1591.380729	1320.483333	1553.0375	1495.690625	1489.575	1426.834375	1425.992708	1466.882292	1431.396875	1395.370833	1379.039583	1625.489063	1409.864063	1287.01875	1409.4375	1499.125	1457.920833	1570.169792	1606.430208	1470.815104	1456.998958	1242.941667	1465.876042	1224.647917	1224.647917
COQ8B	1826.153125	2510.590625	2058.342188	2120.44375	2313.08125	1850.329167	1677.525	1756.893229	2190.56875	1583.845833	2175.155208	2064.95	2329.301042	2218.482292	1988.04375	2218.482292	1863.805208	2405.603125	2633.28125	1905.045833	1418.821875	2282.908333	2194.622917	1881.528125	2323.219792	2143.128125	2488.634375	1764.659375	2028.721875	1773.89375	1754.640625	2323.219792	2227.91875	1861.819792	2617.430208	1957.604167	2387.96875	2200.519792	2296.038542	1890.285417	1912.657292	1957.604167	1691.032292	1691.782292	2656.889583	2049.991667	2052.628125	2175.155208	1821.38125	1815.029167	2081.788542	2286.641667	2313.08125	2377.46875	1650.989583	2289.053125	1630.225	2105.175	1848.34375	2062.210417	1955.007292	1733.525	1925.340625	2003.884375	2099.765625	2210.852083	2139.305208	2088.330208	1857.383333	2213.608333	2564.9875	2079.673958	2353.2875	1806.540625	2019.688542	2394.491667	1742.755208	2996.7875	1679.879687	1404.267708
COTL1	1031.415104	1142.729167	1000.054167	1144.8125	1238.038542	1096.89375	921.5760417	1015.977083	1061.297917	1141.641667	1191.788542	1125.020833	1057.071875	1142.380208	1091.83125	1234.121875	1155.752083	1176.001042	1267.382292	1223.433333	1179.64375	1263.642708	1164.33125	1187.921875	1117.051042	1197.98125	1236.122396	911.7291667	1110.263542	1003.56875	1030.58125	1320.833854	1127.626042	1041.417708	1451.520833	1025.196875	1162.74375	1020.417708	1078.803125	1037.139583	1063.5	1211.074479	1150.436458	1127.169271	1366.089583	1272.441667	1196.880208	1104.844271	1095.482292	1069.346875	1251.061458	1197.98125	1153.660937	1259.74375	1034.329167	1143.475	1060.807292	1118.590625	1211.074479	1123.584375	1127.626042	969.9708333	1108.83125	1145.645313	1115.775	1125.909375	1031.773958	1010.478125	1062.408854	1185.615625	1286.6375	1132.920833	1098.3375	927.9677083	1066.95	1145.080208	1028.290104	1763.1	1024.878125	1122.19375
COX6B2	673.7260417	716.321875	890.5364583	805.96875	763.9989583	843.675	983.7494792	703.8234375	726.6166667	629.5291667	819.6614583	943.54375	899.125	900.715625	848.78125	776.8125	767.9197917	627.3270833	742.4333333	906.1291667	587.234375	781.9760417	868.7010417	819.6614583	916.4885417	843.2026042	706.3083333	949.3729167	793.7625	771.9	935.8385417	708.028125	780.1864583	880.6291667	914.9239583	919.7296875	878.075	829.4947917	911.7291667	852.1229167	874.59375	847.5177083	701.9536458	754.965625	803.746875	757.8875	1118.936458	859.0192708	743.903125	735.8760417	712.7166667	870.7536458	723.3708333	775.85625	763.9989583	787.1020833	714.4677083	732.9270833	692.6	750.4734375	735.8760417	826.3901042	884.9083333	899.125	919.3385417	1007.329167	830.765625	864.478125	871.9010417	857.9739583	923.4838542	780.1864583	962.2229167	917.8572917	1029.353125	852.1229167	696.2333333	774.6	917.2770833	658.6875
COX6C	568.115625	423.4385417	411.59375	458.1947917	439.9114583	423.4385417	450.1354167	1062.719792	503.3552083	411.59375	445.8791667	442.8953125	458.1947917	428.3916667	467.6208333	450.1354167	423.4385417	481.4864583	556.2697917	450.1354167	434.5333333	450.1354167	463.075	423.4385417	469.4833333	439.9114583	483.3057292	411.59375	467.6208333	406.0854167	388.6458333	417.7354167	406.0854167	428.3916667	434.5333333	458.1947917	574.5927083	450.1354167	423.4385417	423.4385417	489.8489583	428.3916667	503.3552083	439.9114583	499.290625	485.125	485.125	463.075	406.0854167	471.3458333	450.1354167	423.4385417	503.3552083	511.215625	463.075	458.1947917	434.5333333	417.7354167	411.59375	434.5333333	439.9114583	442.8953125	317.1552083	450.1354167	458.1947917	587.234375	458.1947917	485.125	467.6208333	458.1947917	506.98125	439.9114583	439.9114583	428.3916667	450.1354167	439.9114583	463.075	584.9302083	398.6072917	445.8791667
CPA4	770.6052083	647.784375	671.2364583	604.321875	597.1895833	605.53125	700.5046875	620.51875	597.1895833	565.0010417	626.153125	735.8760417	629.5291667	577.6458333	631.875	587.234375	553.2572917	556.2697917	671.2364583	599.2052083	499.290625	588.6848958	728.14375	570.8854167	592.0625	681.8364583	538.2229167	570.8854167	593.4416667	635.8875	541.7239583	541.7239583	541.7239583	587.234375	594.8208333	565.0010417	719.6052083	520.0416667	597.1895833	597.1895833	688.7229167	624.9791667	539.9734375	633.0104167	631.875	511.215625	749.8302083	584.9302083	606.740625	515.6697917	662.7739583	592.0625	635.8875	611.9125	598.1973958	556.2697917	769.26875	524.5041667	725.8697917	565.0010417	616.6125	584.9302083	722.7177083	578.5776042	538.2229167	647.784375	544.1635417	583.334375	556.2697917	515.6697917	534.7739583	577.6458333	618.5520833	624.9791667	550.4322917	650.9588542	527.8385417	631.875	599.2052083	570.8854167
CPM	1267.022396	1274.347917	1122.896875	1173.552604	1450.5	1340.21875	1087.747917	494.7541667	1155.752083	1255.550521	1308.836979	1190.598958	1221.339583	1166.039583	1268.285417	1135.213542	1081.785938	1193.671875	1425.992708	1206.770833	1130.932813	1326.177083	1446.496875	1614.258333	1261.697396	1286.6375	1195.138542	1069.035417	1037.745833	1330.285417	1232.308333	1176.001042	1325.35	1122.896875	1225.4375	1087.747917	1238.754167	1119.282292	1258.20625	1181.622917	1151.148958	1269.779167	1346.81875	1247.19375	1180.651562	1097.557292	1036.766667	1147.839063	1523.114583	1189.244792	1207.530208	1166.36875	1331.239583	1157.06875	1548.570313	1415.4625	1272.023958	1266.6625	1462.79375	1300.190104	1359.102083	1198.988542	1350.019792	1067.928646	1239.996875	1121.573958	1110.977083	1196.016667	1113.696875	1135.823958	1028.290104	1411.586979	1070.444792	992.8296875	1051.395833	1270.2	1147.501042	2272.735417	1145.347917	1137.563542
CPXCR1	195.98125	195.98125	967.0833333	195.98125	195.98125	195.98125	237.040625	237.040625	237.040625	237.040625	237.040625	264.6447917	264.6447917	237.040625	195.98125	195.98125	195.98125	195.98125	237.040625	237.040625	195.98125	195.98125	195.98125	195.98125	195.98125	237.040625	195.98125	317.1552083	195.98125	195.98125	195.98125	195.98125	195.98125	237.040625	195.98125	195.98125	237.040625	195.98125	195.98125	195.98125	279.6125	237.040625	195.98125	237.040625	195.98125	195.98125	455.053125	237.040625	195.98125	237.040625	195.98125	237.040625	195.98125	195.98125	237.040625	195.98125	237.040625	195.98125	195.98125	195.98125	195.98125	237.040625	469.4833333	237.040625	195.98125	195.98125	195.98125	195.98125	195.98125	195.98125	195.98125	195.98125	195.98125	264.6447917	195.98125	237.040625	195.98125	195.98125	237.040625	195.98125
CRADD	2700.627083	2049.991667	2013.857292	1643.030208	2778.459375	3653.022917	2200.519792	1416.99375	1838.186458	2456.497917	3220.061458	1785.721875	1639.509375	2121.994271	1885.522917	1631.74375	3163.265625	1821.38125	1342.070833	1972.748438	2235.569792	1863.805208	3416.659375	2462.621875	1513.348958	1829.235938	1610.353125	3624.257292	1910.048958	3192.333333	3437.925	1844.302083	1763.1	2074.320833	1561.244792	2399.4	1700.5125	1935.903125	1433.382292	3111.3125	2593.919792	3080.321875	3306.263542	4052.664583	1787.959375	4886.20625	2430.065625	3306.263542	3350.270833	2329.301042	3054.1	2135.859375	2436.109375	1691.782292	3547.228125	3394.933333	4629.33125	3749.396875	2617.430208	4095.280208	5977.954167	2411.509375	1756.2125	3600.286458	1730.396875	1431.396875	2262.364583	2383.460417	1578.676042	1840.004167	1643.924479	2405.603125	1626.11875	1692.532292	1390.89375	1615.63125	3080.321875	2074.320833	3526.278125	2239.641667
CREB1	903.65625	853.9395833	841.06875	881.8291667	889.6729167	780.1864583	803.2151042	1321.184375	850.490625	828.4958333	743.903125	683.634375	807.2541667	834.128125	875.6145833	906.990625	855.7552083	929.0411458	981.9614583	871.190625	780.1864583	793.7625	778.0260417	776.8125	808.734375	726.6166667	950.9291667	1050.682292	853.1135417	868.3010417	902.7447917	842.3661458	859.628125	790.9661458	791.4989583	836.4270833	813.7395833	895.6458333	767.9197917	812.9802083	725.1229167	913.2	883.221875	749.8302083	906.1291667	936.896875	831.6854167	817.34375	846.7697917	800.8796875	884.9083333	867.9010417	835.965625	921.1583333	901.7989583	862.3083333	838.5572917	835.965625	805.96875	855.7552083	805.96875	845.49375	784.984375	808.734375	826.9052083	753.5229167	905.2	792.4239583	1016.754167	839.5328125	948.2390625	856.671875	832.4510417	760.2895833	816.88125	812.9802083	814.8	967.0833333	746.69375	919.3385417
CREB5	964.8916667	1180.984375	970.8640625	1173.552604	999.3625	920.1208333	816.88125	966.7432292	1038.994792	892.7260417	1052.771875	1117.436979	1011.240625	1040.003646	860.6614583	799.96875	961.2	1083.719792	1242.117708	805.96875	906.990625	1088.979167	1192.104167	1029.902083	1128.344792	1143.871875	1081.475	823.746875	1019.830208	1071.6875	971.8708333	1117.822917	1057.071875	986.603125	1105.635417	1072.976042	1097.557292	1051.882292	1148.177083	1050.379687	905.2	957.5364583	845.49375	1000.426563	938.5958333	898.6796875	1108.83125	1085.870833	1080.842708	920.4307292	973.3864583	1091.239583	1081.475	1012.178646	1004.00625	1014.026042	906.1291667	988.7864583	877.1270833	1000.054167	860.6614583	874.0947917	1017.78125	1004.801562	1095.482292	1212.317708	1145.942708	1126.7125	980.4213542	1057.639583	977.5364583	1123.584375	1279.054167	877.1270833	1222.045833	1161.365625	1035.033333	1150.436458	839.0833333	944.265625
CRISP2	1876.69375	1840.004167	2194.622917	1206.770833	2665.376042	4139.334375	2296.038542	885.3135417	1182.253125	3526.278125	4183.884375	1246.760417	1074.472917	1290.696875	2143.128125	1062.719792	3478.136458	1181.622917	1363.091667	1940.678125	2887.954167	2059.81875	5103.425	2679.3375	1157.380208	1598.770833	1139.065104	3235.828125	3330.555208	3977.005208	3624.257292	1340.21875	1449.711458	1955.007292	1907.457292	2905.805208	1219.34375	1121.573958	1005.159375	3437.925	2377.46875	3220.061458	3860.796875	4183.884375	1116.320833	3147.695833	1578.015625	1529.735417	4793.95625	1326.177083	1580.690625	2267.526042	1650.989583	1032.451042	4352.679167	3478.136458	3457.121875	3498.122917	2691.54375	3653.022917	3128.828125	2887.954167	1096.21875	4629.33125	1270.620833	1480.110417	2291.464583	3250.479167	1283.252083	1278.313542	958.0541667	4241.959375	1316.302604	1505.069792	1191.472917	1115.4375	3306.263542	2394.491667	6262.38125	2983.836458
CROT	1834.835417	2027.046875	1610.353125	1758.708854	1704.65625	1572.784375	1634.430208	1559.945833	2099.765625	1311.645833	1498.259375	1673.249479	1904.213542	2083.351042	1656.041667	1903.38125	1766.275	1930.119792	1544.3875	1749.715625	1284.11875	1648.734375	1626.11875	1394.89375	1861.819792	1680.658333	1919.8	1653.429167	1819.253125	1403.405208	1369.582292	2046.71875	1842.466667	1503.217708	1433.382292	1491.05	1917.051042	1736.44375	1699.670833	1631.74375	1476.407292	1573.439062	1379.039583	1463.439583	1804.115625	1670.469792	1836.525	1943.454167	1473.270833	1792.2	1755.426563	1718.395313	1753.194792	1670.469792	1414.163542	1689.8375	1431.396875	1796.741667	1451.010417	1732.186458	1488.28125	1708.160417	1883.557292	1730.396875	1635.711458	1694.834896	1859.5375	1690.434896	1487.063542	1575.166667	1821.38125	1607.8125	1797.579167	1649.8875	1659.976042	1751.427083	1317.385417	1787.959375	1364.415104	1277.561458
CRX	1601.065625	1790.313542	1454.201042	1840.004167	1640.801042	1795.904167	1369.188542	1519.218229	1960.219792	1321.184375	1573.439062	1610.353125	1706.470833	2679.3375	1474.109375	1598.770833	1528.620833	1787.959375	1766.275	1575.166667	1311.645833	1489.989583	1501.072917	1585.040625	1727.138542	1648.734375	1821.38125	1405.027083	1461.632292	1245.166667	1217.070833	1869.754167	1588.795833	2640.984375	1128.344792	1470.34375	1665.584375	1410.290625	1478.738542	1229.884375	1525.09375	1394.89375	1368.382292	1356.00625	1466.882292	1402.258854	1300.190104	1701.121354	1454.741146	2996.7875	2150.6	1552.166667	1538.561458	1905.045833	1492.116667	1405.558854	1396.925	1563.246875	1482.132292	1609.383333	1379.039583	1663.00625	1445.594792	1469.211458	1593.983333	1374.335417	1493.248958	1279.8375	1402.696875	1362.476042	1626.11875	1416.99375	1472.740104	1636.883333	1754.640625	1403.405208	1186.309375	1533.854167	1502.194792	1254.517708
