feature	control	acpa_neg	acpa_pos
NIM1K	1581.5673871521778	1575.8574479159483	1622.0646875005002
NKX2.5	2122.4661371526136	2124.038810764823	2210.6953819438227
NLK	2341.946128472948	2649.1916666671355	2394.9298003467193
NLRP2	1682.550399305063	1721.4055468738022	1702.1942447918548
NLRP4	1045.188715277021	1033.430746527593	990.39092881925
NME4	1212.0055555556771	1244.4566666676044	1080.3167274303128
NME5	1543.4864062500517	1454.1188281253021	1535.7275520828236
NME6	974.941501735677	960.0560329859579	968.9175434030619
NME7	1602.9108680554475	2468.5017968752504	1560.0195138894796
NME8	1266.258776041365	1256.7887586805107	1233.5168750005005
NMRAL1	1144.882022569396	1022.2490711808016	994.7683854164168
NOL4	5583.198888883691	5368.415946179688	6041.209687498542
NPM1	1651.3555208338223	1715.4400347224687	1568.2071354153745
NPY5R	1419.8924045130518	1419.2961458329055	1442.8445659721458
NR0B2	2260.919904514614	2262.2801822923125	2368.00594618102
NR1D2	2324.2185156242604	2270.670451390937	2354.227404514052
NR1H2	3550.3706423601666	3067.5081423613324	4067.1831336804908
NR1I2	1728.919921875125	1777.1817187501247	1827.7305902778435
NR2C1	2987.482934027499	2966.2715711809583	3155.563402777458
NR2C2	1342.5288368053857	1284.7484461800104	1324.5395920135204
NR2E1	1536.2307986108328	1525.055737847531	1599.9071527773224
NR2E3	2927.2330902779795	2756.8973784723225	2343.4222656251977
NR3C1	1972.5061371530203	1892.820807292282	2047.0957725694059
NR4A1	1206.0995399303024	1208.0872135415937	1214.3969010413443
NR4A2	1636.93203992999	1598.6488454864693	1733.0119270831042
NR6A1	2043.7055208331249	2060.217499999656	2248.914722222355
NRAS	1093.8906944447715	1112.9131336801354	1117.6922916660521
NRBF2	3357.3174305559796	4077.48620659473	2571.779574652875
NRBP2	2079.035225694938	2099.5027604162397	2124.204401041709
NRF1	4529.066241318584	4321.524722224103	5059.695902778687
NRIP1	1533.6093749998643	1494.295078125146	1577.4963888882712
NRIP3	2074.4982465263956	1896.6515798611463	1820.4956336808427
NSF	1119.1605902772078	1129.5833159712813	1105.386866319562
NTPCR	1812.0844444441564	1746.4061545131879	1771.1371267360212
NTRK3_ext	1106.542135416323	1153.0682291660419	1062.947118054479
NUAK2	1298.5504079853956	1276.5535329850832	1358.2339583334897
NUBP2	1469.6192274304067	1703.753819443656	1379.5150868056355
NUCB1	997.1774565968749	960.1647482635517	957.6901041666454
NUDT2	1211.9133940969487	1289.4395746521668	1203.095781249989
NUF2	1181.5813802086661	1158.880842013771	1166.11592013877
NUP50	1297.534791666845	1263.6707725692704	1255.8115538191862
NXF2	1156.532881944	1173.4793402771772	1171.6754427077603
NXF2B	1707.7664236104583	1633.8754687492599	1699.467387152687
OAS2	1096.8093489580212	1078.9257118051664	1080.4552343739479
ODC1	705.2893055546416	679.9801302080959	627.139869790927
ODF1	2842.5734201389996	2941.163802084374	2868.095564236708
ODF2	1253.5369965275413	1219.85779513825	1249.593098958052
ODF3	463.5749479167198	458.71676215353443	475.12092881938736
OGG1	1567.5799999995943	1573.7220659719583	1656.6581423615205
OIP5	3840.856180554667	3970.552239582708	4141.2348263882695
OLIG3	1445.1620920138857	1509.4823263885937	1494.9057465282303
OSBPL9	1121.3176215272501	1090.8773871525725	1080.399730903093
OTOA	987.3657899299059	995.8851128463333	959.114722221489
OVOL1	329.36482638883245	326.9179166666834	340.7477170139876
OXSR1	1659.1931597229482	1660.1944791669264	1769.9661718750212
P3H4	3647.794227428124	2985.9655381928233	3291.0707899307185
P4HB	968.4213541667705	968.9532378469377	979.4948784722088
PABPC1	1289.5439496523334	1252.43465277726	1291.9592534720837
PACSIN3	1409.8984114571772	1388.3947222217298	2071.00904513902
PAGE1	929.3264322913228	876.4392621528436	924.224895833396
PAGE2B	1374.077048611479	1314.3139322914583	1365.9291059015725
PAGE5	930.7934288190415	871.7202864585415	889.7094618049375
PAK2	859.2335069444271	837.1884635414478	837.7019097222501
PAK4	1331.0089236099996	1384.2439496522918	1427.2616319444066
PAK5	1063.7970659721761	1088.745217013125	1062.832734375218
PAK6	1513.9436805552707	1535.7523177076562	1615.4211024304066
PANK3	1092.4021527775833	1045.9306944441246	1023.2470486109272
PAPSS2	2377.507282985844	2169.2783940959994	2532.219105903134
PASD1	1193.6041059020727	1183.4102256935416	1155.7604166670408
PATZ1	1139.967499999865	1153.9169531245211	1189.3078472211985
PAX3	1574.055095486583	1545.5713020834683	1575.2196701382602
PAX5	1448.9310416665728	1464.1099131946253	1451.4662934026571
PAX8	956.4371180554269	954.2899479168643	1028.0644791657082
PBX1	1005.6383246529685	1021.1197656240208	1081.4558159722815
PBX3	1679.263185763386	1634.612734374553	1792.2565972222085
PC	761.5695572914688	737.0000694443959	772.2535416658332
PCBD1	1705.1053038177813	1705.9068142360416	1537.0766145833015
PCBP2	2301.8728906253227	2090.683828125073	2172.2090798611257
PCGF2	1482.9768923601875	1532.2343315972284	1508.0808767357921
PCK2	956.0486631937084	975.1819965272913	1002.1830729159057
PCLAF	784.6179166665522	772.5254427082604	759.457986110823
PDCD2L	1848.7065104145113	1656.2180555555112	1631.543333333031
PDCD5	1853.7200173610727	1914.2479253472598	1858.6307118057923
PDCD6	1314.967387152812	1254.9695572918538	1233.0260329856765
PDCL3	4365.162526041541	4962.856293403699	5151.575564237667
PDE4A	438.42103298654365	451.50768229204374	469.40414930604186
PDGFB	451.19700520828746	452.6167968748761	458.64131076430726
PDGFRA_ext	1553.0644531251983	1489.925190971802	1551.1674479170738
PDGFRB	673.7223263887707	683.2969357633332	653.4673871521042
PDGFRB_ext	2513.6610937502296	2473.7791666663848	2523.2613020828326
PDGFRL	932.911814235927	923.4223350686979	906.938515623969
PDIK1L	2147.034826388989	2133.535217014469	2186.0849305563133
PDK1	1347.871458332666	1392.4946440967603	1505.304496527167
PDK2	1440.8934548611765	1500.4856250002913	1474.899192708626
PDK3	2145.3863541674164	2122.816796875916	2246.403159722344
PDK4	2817.0400434025314	2863.9546093744266	2537.0504513884484
PDPK1	2950.766927083094	2854.267057291187	3237.288203125167
PDXK	1485.6512673610725	1561.811857638739	1496.658064235812
PEBP1	1082.0896180548327	1067.6657204867604	1040.704357638792
PELO	722.8672482635936	690.0449045140105	715.6675781251146
PFKFB3	5072.329756944312	4586.858836805834	5316.622152774999
PFKFB4	2022.5242881957288	2356.786328123729	1759.4345920137712
PFKP	2965.170711805854	2856.482239582896	3119.8421961807294
PFN2	766.1650260415105	757.0583159724688	744.206267361073
PHB2	1302.215138888042	1252.6419531247404	1308.1425347219588
PHF1	1240.909210068927	1227.6431510415623	1295.0522829861882
PHF11	1916.8111892358538	1995.99172743074	1948.9541753470423
PHF5A	1224.299314236156	1232.9626562493233	1290.6962239579689
PHF7	2408.400902778739	2323.387005209	2653.5514583334893
PHIP	1162.241927083698	1179.396137151667	1178.251423611125
PHKG1	1919.7230295137501	2009.8186718754378	2030.4059027778023
PHKG2	1874.2714236106244	1882.098628471667	1912.6538888893124
PHLDA1	1133.8139583332186	1122.0488107631566	1101.877092013979
PHLDA2	890.1583593745521	883.7512499996875	880.3663628472915
PHTF1	2008.4828993048852	2010.088871527792	2095.9712586806977
PI42B	1125.4548437490105	1105.87398437452	1074.259053819062
PIAS2	2988.1199045144276	2605.6538368053757	2880.191215278437
PIDD1	703.052907986021	709.4982812495103	715.3550347220937
PIK3C3	962.7667100687188	965.3785503472498	1016.2586718750728
PIK3R1	2170.4287499997295	2120.254427083552	2276.6520746538235
PIM1	932.9443923611145	940.7095052084898	989.4520052080518
PIM2	889.6825520832501	937.9581770826563	927.6593315972707
PIN1	908.0796354164271	888.8533940970311	892.0561805553749
PIP	1412.1338628467292	1487.2019010417714	1300.9987586802392
PIP4K2C	893.6160763886459	889.5292361112604	849.0313107635624
PIP5K1B	474.3172482636834	468.0110937498521	481.10860243071664
PIR	1520.7857552078856	1450.4382899300208	1532.500286458041
PITRM1	1045.3586892364056	1040.1540017355212	1084.7238715271462
PITX2	1254.8192447919903	1222.9216666657605	1223.5344704864267
PIWIL2	1320.0597395826564	1333.8518229166561	1324.2597743053645
PKDCC	2072.316987847677	2196.137092014156	2059.7269444447393
PKLR	1381.2909027775834	1368.480677083302	1397.0138802080107
PKM	1231.298020833292	1131.3298958331045	1232.4422309018853
PKMYT1	1525.742144097239	1522.5582986112502	1508.9959461809485
PKNOX1	2860.3624826391556	3463.9037065966145	3534.5255815958026
PLAC1	1918.8844531253017	2198.6912586800213	1798.6042795136243
PLAGL2	1476.2930555552603	1484.0072569445417	1559.5023263891153
PLD2	1030.8046614578116	1034.4661892356037	1085.706979165333
PLEKHA5	1178.6559374989683	1178.4684895827606	1181.5044791666141
PLK1	1530.8670052081354	1490.9428385411265	1550.6696440967091
PLK2	901.7398524304167	922.2253124996668	938.4575781252079
PLK4	1310.0878038193964	1327.038723957677	1377.9109374992393
PMEL	1135.2074218752089	1082.4347829854898	1158.2568749988857
PMF1	3221.3443229166774	3132.003420139417	3223.2673090279895
PMVK	1530.433394097885	1537.103628472719	1442.4670659723436
PNPT1	1777.3739930558645	1743.7676822909173	1747.2183246528957
PO2F2	2094.2284982636043	1958.322838542	2254.7308420144377
POLR2I	1750.4763975690728	1742.8210937503334	1653.1135937495626
POMK	644.1911979163854	638.2906423604479	632.9239496525729
POTEE	837.3014322914687	821.7384548609895	810.006180555146
POTEH	839.6468229164577	800.4738194439066	841.7880295136769
POU2AF1	1082.5744704861563	1293.5493229165106	1076.2752430556973
POU5F1	1655.4895138888853	1635.2734722219689	1697.6377690963855
PPARD	1298.7345833326465	1351.2870920138232	1331.5981597220523
PPARG	602.4412065971354	594.1190190970938	626.4604687499896
PPIC	1223.488029513499	1237.1316753464787	1181.6939409723332
PPID	1048.710295139187	911.0497482633853	914.7080381945624
PPM1A	704.4459374997604	687.8933767357083	735.9350520837605
PPP1CB	924.9835069440835	913.0071874995725	901.0597656244058
PPP1R14A	1063.913272569156	1065.484852429812	1035.9377690961664
PPP1R2P9	2424.1751388893954	2320.102890625219	2330.9671875006356
PPP2CB	2306.3570746536566	2230.136293404156	2302.949097222916
PPP2R1A	3410.4683246535415	2660.9788020832607	3196.047838538375
PPP2R1B	1377.1845486113018	1493.4454079857605	1327.3821440966144
PPP2R2B	967.0825260415728	975.0636197916766	1017.6819618044373
PPP2R2C	822.9443663191978	817.4048177087292	874.0033246527709
PPP2R5A	1005.0523177082497	1038.913142360625	1017.3846961809162
PPP2R5C	1862.8685590275625	1855.5853211803028	1881.4603385418338
PPP3CA	1070.7386024311566	1077.6836284718536	1103.1513628480313
PPP3CC	1131.795486110573	1132.4313541654587	1210.9974739587185
PPP3R1	923.4349045139164	923.8053819443436	935.8384895823854
PPP4C	1836.8758072905937	1919.0047916664687	1797.6129600691977
PPP4R1	1211.6468576387188	1266.192152777323	1191.0774305556356
PQBP1	3006.856484375114	2747.9497916678747	3059.268784722771
PRAME	1576.5472309018755	1498.5253472229788	1566.280616319
PRC1	3323.309991319458	3685.4089756947715	3742.8150260403336
PRCC	1152.0669618051359	1973.780581596698	1220.6000694442182
PRDM4	3542.6810763885514	3168.435260416771	3862.669635416604
PRDX1	1543.4752083328437	1457.1865451384476	1406.2678559023548
PRDX6	1069.4785677076147	1029.989496527729	1039.6125781245414
PRELID1	1208.5862934023125	1229.873897569011	1196.2083680551357
PRKAA1	1393.8946701381562	1372.6180208326764	1435.342439237
PRKAA2	2067.20549479122	1654.5927951391354	1915.8766145830825
PRKACA	845.320572917354	818.8714409721249	841.3761545136354
PRKACB	419.32159722269364	415.60217013936756	447.76518229187485
PRKACG	729.7705381940626	731.054609374625	752.1894270837395
PRKAG3	1338.2407204853541	1289.5362673609586	1260.9646701386255
PRKAR1A	4299.8290017342515	4510.4225868064605	3680.8807204844493
PRKCB	430.76223958347913	420.40506944506865	456.6023350696479
PRKCH	374.7063194449604	384.692387153252	411.0150086804792
PRKCI	1437.918107638406	1488.8804687496975	1768.161657985489
PRKCZ	6171.636866320448	4019.729097221896	4950.035651039771
PRKD2	556.850564236375	534.5861631945271	538.7019184020002
PRKD3	648.0659982637604	707.8748871527812	675.1417968747187
PRKRA	3411.4798090276454	3257.267144097187	3467.2242100690623
PRKX	1206.5328906244058	1236.8692708329477	1357.856440972198
PRL	1377.030373263354	1340.9360763874995	1324.30156249925
PRM1	3399.338151041605	3197.0634201384787	3456.179618055125
PRM2	3882.5199392355726	3555.449505208312	3895.989401042687
PRPF4	1826.0704166664275	1806.293428819428	1900.4443923605838
PRPS2	844.4792013882185	834.1567795134688	808.9984201388957
PRSS50	1116.4397656254168	1130.7659895825516	1094.4108854164165
PRSS54	1061.1667447915934	1086.8224131935729	1058.8561718750207
PSCA	1258.026944443906	1323.2927517361873	1187.2421614584057
PSG1	1001.7370312494164	1013.6293750001976	948.2461284723335
PSG11	1505.14888888851	1575.9371874998235	1428.1990538190837
PSIP1	3201.0258593750423	3270.460104166959	3964.4902604170215
PSMA6	2012.9324565958646	1771.4145659721564	1688.6854774305307
PSMB10	1387.3909027774173	1425.0958593744376	1387.5113194443338
PSMB3	2155.50875000001	2225.90697916626	2128.9362847224374
PSMB8	1144.0337065968017	1156.3205034722605	1110.7391145830416
PSMB9	2199.879383681011	2225.827013888615	2311.0334027774375
PSMD4	3083.4469444436663	2965.078350694875	3646.173819443886
PSMD9	1362.8530034712705	1445.576319443	1339.7182552076156
PSME1	1299.8287326388227	1589.978611110407	1363.1975260419897
PSME2	1349.9957378473541	1254.817343750271	1230.4195052077496
PSME3	1539.9439236112296	1695.9794444435836	1515.160581596292
PTEN	731.004982638927	723.4787934026771	762.5348437502292
PTGDR	588.0981857633647	570.6730642356459	596.3798263883438
PTGER3	872.4530121523128	819.3743402773124	886.6425347220106
PTK2_iso1	2082.307196179875	2041.354496528292	2155.059557291948
PTK2_iso2	2989.605876736376	2916.2561458321666	3122.3072569441974
PTK6	1487.6220312499793	1508.6907725691144	1487.3913020826258
PTK7_ext	2096.0967013894797	2052.5447395826677	2202.0132031259373
PTK7_int	2148.905243056802	2278.1454513893955	2317.707404514396
PTP4A1	1307.1737239577506	1293.2326388879064	1364.338784720635
PTP4A2	1053.0574045131666	1016.7213802075619	1027.9125173604166
PTP4A3	1582.6067447922815	1551.074045139229	1576.2584635414898
PTPA	1068.726328124198	1046.1980468746253	1101.8687673602708
PTPN1	2582.6132378483444	2554.2278472226253	2446.092960069948
PTPN11	972.5031944434793	924.519774305198	941.97928819475
PTPN2	1011.6542447913537	1022.789027777604	998.4784374993229
PTPN20	1003.1124131941452	1054.7070920138854	911.452447916302
PTPN22	1248.12987847224	1244.195520832218	1298.4982986113337
PTPN4	606.2956857635937	606.4819791664687	656.4934809028125
PTPN6	1029.0279774306773	1051.154513888968	1088.7073263883851
PTRH1	1630.1251388889693	1580.2777343748548	1616.210338541323
PTTG1IP	838.2465798605832	879.4627777779999	773.6232465269894
PXK	2237.2577777771453	2060.1788628476875	2383.456067707438
PXN	1677.548029513168	1534.8184635412915	1539.1646006943013
PYCR1	2203.6120486101663	2429.694609374407	2049.822534722198
PYGB	887.1329774306249	886.3214670139481	896.5621354165105
PYGO2	2444.145208332802	2299.706579862604	2110.334296874959
RAB38	1396.7511111118647	1345.3166840273327	1308.9873003473654
RABEP1	1808.2774218745312	2098.9196093756877	1587.0664930549162
RABL6	1837.4694184024693	1591.7339062493022	1881.1101736104583
RAC1	955.4596961802913	930.7994357638544	968.0831770830309
RAC2	1858.2603559034683	1748.3839496529276	1778.331232638729
RAD21	1255.752526040938	1262.4630989579264	1268.0040538186045
RAD23A	1343.9490624994685	1310.0057899305314	1339.3735763887287
RAD23B	1555.4915277770003	1193.5042621521247	1153.441484374698
RAD51	913.0113975689895	910.3786718743748	948.9575173610729
RAD51B	975.4922309028539	1023.9195920137187	1012.1531510408331
RAD51D	4385.231206597751	5021.940833330228	4173.602534722094
RAF1	904.1651562497709	886.3239843747602	956.1184809025519
RAG1	1224.495225694177	1212.825416666188	1249.9505989578338
RALBP1	1129.7922829854274	1044.175894096552	1073.224409722
RAN	2046.24183159749	2222.075026041844	2012.639809027792
RAP1GDS1	599.8466059028646	591.0175347225208	630.005659721573
RAPGEF4	738.4462239585416	741.7847135417084	773.8086458331561
RARA	999.2973871525626	1032.5898090273024	1013.3487760415939
RARB	1029.1693402770104	1009.188151041052	1013.2481076384793
RB1	1903.8556597208747	1654.583993055854	1826.862317708344
RBKS	1617.7647569443545	1502.9545659723858	1439.0276388882394
RBM28	1203.7612847217501	1198.2316059018237	1243.2389670139278
RBM46	1406.6583420137079	1553.9248350697403	1327.1876649307183
RBM6	1476.4838194444378	1519.6581944437503	1466.140329860979
RBM7	1168.1031510420628	1172.353993055292	1220.0212065975938
RBMS1	1416.7891927072812	1434.5617621531676	1340.4527256941146
RBPJ	12599.323289929276	15660.618454861667	11240.210199651754
RCAN1	645.7050434027668	654.5817187499166	657.442031249354
RCC2	1233.5670225690628	1200.7452517354693	1233.1079774297289
REG3A	1496.8900694439274	1492.514409721479	1462.5572222221458
RERG	1303.2231163188947	1270.7246006938856	1274.3275868050523
RET	439.74757812514684	448.6564756948479	455.0760243059708
RET_ext	1784.6477690972185	1805.536154513844	1793.1364409715102
RET_int	1569.7174739581142	1526.304184027739	1558.0835850691358
REXO4	1312.954626736635	1330.3837499987605	1347.9159027778123
RFK	1196.2317534717279	1149.761388888823	1164.090060764344
RFX3	3245.6848784722615	3059.138194444854	3113.318723958615
RGS5	1502.0309809038222	1383.022829860896	1507.0973090275845
RHOA	942.9914062497497	928.0088368055208	935.4492187497084
RHOB	749.8689322914792	758.2008333334269	725.5733940970312
RHOH	1843.1633420142089	1872.7947222218231	1896.4820746525827
RHOT2	1099.1585937509171	1118.866154512698	1061.4055902779899
RHOXF2	3272.8126128464896	2863.1989322928653	3229.3604600685953
RIDA	1116.5391145838641	1047.8982118061037	1011.1786197911358
RING1	2739.2427517359793	2896.0667187493123	2835.9360156248026
RIOK2	2360.468732638677	2516.092986110219	2587.8885416670523
RIOK3	2554.513159723542	2552.5817708328327	2529.559288194823
RIPK1	1384.208506944593	1463.6126736111664	1467.6978038183438
RIPK2	1247.5289756939585	1340.729218749698	1263.8080555557078
RNASEL	1129.4860590276771	1106.810876735865	1122.45521701377
RNF38	877.2272135420312	874.5852690969583	887.6251736111042
RNF40	1116.5500954858119	1121.5563107626876	1105.9006249997087
RNF6	833.5160243055208	818.7010069438854	838.0642187497397
RNF7	1548.3444357637602	1460.3587413193022	1244.3541493065622
RNGTT	995.2815017359577	995.062526041229	985.0780729168225
ROPN1	816.7945312498022	773.2043836806666	782.6689583336456
RORC	2651.8140798617815	2570.359887153198	2795.502873263
RPA2	3780.2258506959156	3850.6236979163327	3375.5226736095938
RPL10	1042.6947743053227	1039.3378819436352	1014.7272395829893
RPL10A	1051.3238020829685	1058.571866319052	1064.5167013882397
RPL11	1281.8564062490827	1267.7381076387287	1235.7761111106981
RPL13A	1305.4457812492922	1327.3690972220727	1323.627812500115
RPL15	1040.1583246522391	1045.222126735749	1055.8073784724372
RPL17	1867.5935850691153	1828.1334288194375	1879.3766493046867
RPL18	1095.6659201377392	1098.1735243047287	1075.4094965269064
RPL18A	1581.9939236113019	1525.4325694448235	1572.6311718753745
RPL22	608.1246961799479	608.5811284721874	636.4534114579061
RPL27A	844.214366318729	857.1369184025834	839.3771267360626
RPL30	1154.5057638885937	1216.4340364579582	1253.236059026802
RPL31	1073.9952517359584	1075.0605295139896	1058.8523697910723
RPL32	861.0112152778019	874.3108854163647	900.3935416669063
RPL34	880.9295312491873	887.4496788191044	864.424001735875
RPL37A	848.4787326391978	838.6109027772812	831.15082465225
RPL5	1244.9947656249276	1173.1152517352075	1237.5375260419376
RPL7A	1307.13322916601	1317.0831944441773	1286.9513975693235
RPLP1	2533.7246180555944	2773.6697135412496	2416.35663194425
RPS15A	1153.4604079849482	1138.4355989579585	1116.4487326384167
RPS2	827.4239670132604	814.9296180552603	840.5619444440625
RPS27A	1485.034314236218	1468.7651822908433	1460.8577690973852
RPS6KA1	1030.9931857633235	1103.141710069302	1184.3228819442604
RPS6KA2	530.8040711800792	518.519522569127	554.9345920136375
RPS6KA3	859.0580902780521	865.4771354166147	897.5039062495102
RPS6KA4	1478.1004600695521	1514.428420138511	1509.1161718743963
RPS6KA5	1037.986414930761	1033.5421093747914	1043.2915538192292
RPS6KA6	682.1617013890208	689.3295486106875	697.4940364580522
RPS6KB1	2841.4340277779584	2451.0482378476772	2653.2708940970524
RPS6KB2	2868.5912760413225	3196.8176215261983	3057.4463020833755
RPS6KL1	1568.8022569437917	1574.0803124999786	1611.81934027823
RPS7	476.1227170133396	485.5498871527416	501.9375520830199
RRAGC	2032.322126736615	2147.6672135410317	2156.0284635405515
RRAS	955.4326302078334	950.566449653135	964.4945920135523
RRAS2	1261.3687152781768	1259.0319618058645	1269.2801562495838
RTFDC1	1653.4554687494897	1714.855928819802	1720.3181510425009
RUFY1	1427.0682552092812	1659.6721701390422	1463.9837934031561
RUNX1T1	1795.7575260414799	1871.2940364586248	1899.1909114576147
RUVBL1	1469.9627083331043	1465.4481336806662	1513.158645833938
RXRB	3471.9715798610837	3299.7419184035107	3545.4435937506873
S100A6	1088.303993054771	1030.5134722215312	1003.9796006942914
S100A7	1448.9623263895949	1374.2225347216042	1298.2735329859065
S100A8	1240.2310677091352	1208.0760069439684	1146.0221527770614
S100A9	1286.6422048606041	1268.2709201385308	1208.989010415895
S100P	2002.8169184028966	1794.070625001167	1708.10471354226
SAGE1	1373.976362847032	1351.6808767355733	1390.3294704861144
SAV1	705.2558420137397	691.3871701386979	724.3648611106041
SBDS	871.7492100699583	887.9924913199064	906.856197917052
SCAND1	2409.6349392363954	2774.5533420131346	2592.7727951394386
SCEL	1137.574548610771	1170.135277777291	1164.8472743052505
SCFD1	896.1208506941042	896.6890451374896	895.1749739587397
SCGB1D2	1435.0752690965414	1592.0967013885836	1355.6154861112504
SCMH1	1697.31205729149	1682.6527777776046	1718.1684982642598
SCP2	1358.474253471688	1410.970503471948	1328.3112152773026
SCYL3	1770.5136805550414	1758.321996528197	1668.8471874988436
SDCCAG3	1255.031510416032	1245.695251735854	1176.0021701381659
SDCCAG8	2293.4988107642703	2027.3452083334898	1975.2931336794588
SDHB	534.0068749997916	530.4209548609375	552.3856857636907
SDHC	2165.9558072917916	2086.4080555556357	2233.2319444455525
SEC14L2	1567.801970486459	1670.2509288190636	1449.8103732634897
SECISBP2	1403.465208333375	1367.1324218750106	1429.0602777780416
SEMG1	1750.211701388646	1632.176293403146	1599.4313107639998
SEPTIN4	2673.3423784716974	4013.958012151594	2885.7591927090834
SEPTIN5	1922.306388888937	2001.685564236511	1857.0581163190632
SEPTIN6	676.140607638	679.0155902776771	689.3904340277812
SEPTIN9	1369.7338975688754	1276.298732638739	1406.2721180560832
SERPINB5	1834.8141927092295	1772.3895746532194	1931.7443142363336
SERPINE2	1341.6195399300416	1396.827881943521	1336.373315971511
SERPINF2	1061.2630989582078	1109.7236111107295	1045.7067013883952
SET	1182.8988368048856	1111.0890451385833	1076.792656249406
SFN	1060.748385416667	1005.9511631938752	978.6909895826146
SGK1	667.7228993060521	659.3372048608542	710.1354861108749
SGK2	1245.8854340272705	1188.1528732638235	1200.8348697909478
SGK3	402.32489583371245	417.8425347226249	436.1239930559124
SGO1	1267.2685677082607	1261.4041059030314	1273.410486111552
SGSM3	1214.037760417115	1372.8508159719063	1121.066276041104
SH2B1	1092.5777517355207	1070.850355902594	1128.1263628471042
SH2D1A	1871.7578385432082	1942.8117361110208	1985.7824565966564
SH3BGRL3	1384.2080381933436	1346.4594618044682	1323.5416927076142
SH3GL1	758.3338368053502	979.5744531244227	1092.66153645748
SH3GLB1	955.2281076381669	951.6821961803854	977.7948090279789
SHPK	1660.4435677091665	1594.9586111114054	1526.674166666281
SIAH1	1378.2979340284994	1403.8592187495628	1336.1549045135941
SIK2	1465.2375520830522	1480.557118055615	1540.8216319433648
SIVA1	1471.2515538192613	1503.940590277616	1443.2004947920836
SIX1	2037.1751996529792	2053.6418749998124	2130.994166665729
SKAP1	2701.9350520832395	2373.484201388698	2440.3649392355724
SLA	408.44914930605927	391.4912934032292	422.2242361113374
SLA2	1100.549210069531	1088.8376909723854	1047.4638802072504
SLC25A6	907.9916059025314	906.044539930583	895.8776822917708
SLCO6A1	907.8479947911248	862.5111718749375	875.7582291659686
SMAD2	1468.9186631943548	1357.8855381942085	1481.4819531245826
SMAD4	3028.622795137688	2368.6488628466664	2306.2650086807294
SMAD5	1396.7669618052184	1384.5691232631868	1440.4224826375
SMAD9	1261.676085069157	1241.1907291669577	1304.1147656234166
SMARCD1	1187.6650868056245	1178.815946180302	1200.213229165208
SMN2	1007.6810156251458	1000.7371006947398	1010.7840277780625
SNCA	936.5224913190519	931.6192534723231	901.1571527770001
SNX6	1009.9069010412815	1011.775668402958	1012.3867361113125
SOCS2	1353.973845485573	1312.0253038185417	1378.4073697912604
SOCS3	844.7009027777814	835.5433940973958	851.4352343745834
SOCS5	759.4831597215208	760.0429947917397	801.8315277785623
SOCS6	1159.060043402916	1147.703038194073	1204.1288281241248
SOD1	987.0140711797293	914.1026041663856	948.9039583332295
SOD2	1302.1532378467502	1301.267126735094	1249.230529513198
SORD	510.18323784706865	459.0130729165146	468.1697222222707
SOX10	3246.064375001405	2874.2389843747496	3421.1554166647193
SOX15	1436.1012760413964	1322.3378819444263	1377.6198177080623
SOX2	2436.6435243055726	2689.3522222238335	2591.3128732629903
SP1	1201.9717274296563	1140.0622569445518	1135.9904947907605
SP110	1848.4207118057295	1842.0361718756565	1953.976258680604
SP2	1616.9082204853435	1558.4108072906763	1720.6858940968443
SPA17	1057.9545746521455	954.4180555558017	998.0499305555835
SPAG4	899.2421527775414	893.1290885416247	833.7535329860312
SPAG9	1405.2246527770205	1417.1488368057394	1369.8016666659373
SPANXN1	1380.2329166654172	1485.8544791666566	1353.453628471198
SPANXN2	4889.463576386542	4479.194218750272	5138.872387154655
SPANXN4	459.75361979174573	455.06591145859375	470.6880815977459
SPARC	1204.4105989579787	1224.0823697918647	1214.1688368049377
SPARCL1	1130.568203124531	1119.8513281248445	1149.1917968740731
SPATA19	481.2011024302	463.14550347208746	472.7418836802333
SPATA25	1849.7371701385116	1977.0736979169064	1589.308715278219
SPDEF	2178.0823177079897	3503.489131946001	2722.2823784715
SPEG	1511.3600086803335	1519.2108072914684	1515.1539930552603
SPG20	798.3542795136875	794.1634288195936	812.8463628471354
SPIB	705.8737673613125	694.5397482635	730.5648611107918
SPIC	1749.2563107645944	1778.628784722187	1772.3045746521977
SPO11	2041.7977951395108	1907.7974739586043	1996.3101215276986
SQSTM1	2274.071970486104	2459.546189236208	2165.3107291668434
SRM	1958.1151475685524	1652.772664930957	1432.1794878470523
SRP19	1249.9169184020518	1271.026605901823	1262.631657984823
SRPK1	2659.648281249542	2672.0201128470517	2924.112213541479
SRPK2	2437.011848958302	2376.2363020834687	2717.1070225696053
SRPX2	891.732213541906	907.5190798605312	861.6810069443334
SRSF5	1876.808307291136	1896.6220225694062	1988.1817013894788
SS18L1	753.8066493062187	763.9442361112292	772.0768836805312
SSB	2143.5771006934156	2707.207239584398	1830.5590104164685
SSBP4	4552.007447915417	3829.7715798607596	3830.65572048551
SSNA1	2212.9914062499997	2288.6482812495524	1946.447274304385
SSX1	710.968585069448	718.4995312503229	763.8602083333541
SSX2	855.8502517354167	693.740703124802	762.7315104165313
SSX2b	1212.9941059021662	1166.281588541302	1119.442335069125
SSX3	1153.3959809017806	1178.7232552074265	1152.8044704858958
SSX4	899.6212413192814	892.4218836800208	939.1802343745312
SSX4B	1266.7545572921356	1224.883949652594	1219.0266319436662
SSX5	973.581067707854	953.1302777773018	979.5166753468117
SSX7	985.4885850688022	931.1574045130727	970.7762586803228
