	temp41	temp81	temp42	temp1	temp43	temp82	temp83	temp2	temp3	temp44	temp4	temp84	temp85	temp45	temp5	temp86	temp6	temp87	temp88	temp46	temp47	temp89	temp48	temp49	temp90	temp50	temp91	temp51	temp92	temp52	temp53	temp7	temp93	temp54	temp8	temp55	temp94	temp9	temp10	temp56	temp11	temp95	temp57	temp12	temp96	temp13	temp97	temp14	temp58	temp15	temp59	temp60	temp61	temp16	temp98	temp62	temp99	temp17	temp63	temp18	temp19	temp64	temp20	temp21	temp65	temp100	temp22	temp101	temp102	temp103	temp23	temp66	temp67	temp24	temp104	temp25	temp26	temp27	temp28	temp29	temp105	temp106	temp107	temp30	temp108	temp68	temp69	temp31	temp109	temp32	temp70	temp33	temp110	temp34	temp111	temp71	temp35	temp112	temp113	temp72	temp114	temp36	temp115	temp73	temp74	temp75	temp76	temp77	temp116	temp78	temp117	temp37	temp38	temp118	temp119	temp39	temp120	temp40	temp79	temp80
beta-citrylglutamate	0.89762753	0.712705212	0.995483932	0.699939516	0.504668258	0.797701861	0.498047653	0.723443446	0.648192201	0.86425801	0.533917535	1.40976291	0.754613064	1.340040157	0.658815476	0.723093343	1.522091108	0.879725248	1.42538691	0.700788646	1.35467394	1.244838267	0.848043538	1.176638724	1.761822835	0.616110748	1.947338237	1.032312679	0.885663935	1.069031691	0.76387773	0.883349075	1.07095987	1.268214174	0.800967747	0.912726375	1.176975763	1.291921896	0.949599537	1.069739735	1.286858466	0.77687857	0.661509179	1.046413469	1.384121784	1.182940578	1.242473765	0.483487026	1.187233259	1.062622716	0.810647834	1.087095961	1.370940667	1.088807285	1.423605042	0.524671158	1.509098106	1.843914152	0.733173174	1.348800571	1.070813558	0.367571578	1.173448606	0.769615239	0.691309738	1.958515406	0.810274217	0.736183015	1.20869405	0.827217635	1.119679055	1.549239767	0.988136995	0.522371974	0.894847607	2.141841359	1.457567646	1.259871794	1.497819041	2.329569726	0.917674846	1.242303939	1.127572049	1.379881357	2.919273824	0.835366674	0.86018741	0.912645381	0.611914737	0.735775432	1.305440052	1.004516068	1.491619083	0.554247024	0.824960254	0.645516787	3.13233763	2.087463046	1.071876931	0.933810937	1.751097664	0.757455692	1.393652946	1.362308276	1.044122123	0.892099037	1.407228582	0.824497805	0.833114519	0.903986863	1.765488466	0.692075262	1.421248378	0.765832037	1.684295921	1.925122373	0.851957376	0.797289053	0.473647564	0.877057672
trimethylamine N-oxide	1.484314179	1.222645741	1.257726244	2.925089446	2.312288026	0.800123865	0.570100796	0.898566546	0.483671493	1.973449574	0.623180462	2.859992463	0.834292193	1.294324211	1.803342707	4.255627371	0.457544597	1.613352871	1.128230024	1.757284362	0.972629849	0.338294027	0.700407696	0.516944909	0.996935819	1.479239495	1.680500007	1.240768827	2.342945098	2.210328345	3.147119844	0.663712719	0.665966146	0.697224548	1.662022148	0.518252973	1.205963912	1.149727168	0.733087113	0.994323364	1.043917115	0.343342807	1.546706629	0.579439898	0.973780736	1.40110558	2.124379809	0.7419525	0.545794048	0.996635451	1.401871884	2.558274554	0.092787273	1.533067787	2.141718368	0.649330878	1.330192205	1.585847334	0.67106622	1.18887729	4.463517057	0.701203661	2.523838068	0.714945969	0.854181815	0.510895532	0.908251516	0.911856937	0.695990802	0.979797555	1.091916121	1.190309925	1.385750354	0.993838476	1.184132205	0.438310365	1.946515226	0.796478173	3.11663723	1.197529819	1.953480585	0.212115687	11.76927892	1.991532273	0.804111104	0.325528431	0.596297028	1.367167853	0.388102025	1.144729583	1.80574861	0.964401082	1.166279196	0.801832187	2.155025675	1.003064181	0.402661617	1.965351634	2.908275119	0.808331544	0.396705444	1.154022886	0.715520502	0.679649694	0.758903412	0.726944334	3.085660988	0.948879559	0.248180814	0.511580169	1.034912063	2.944658871	0.982508295	0.301813264	1.183273723	5.702884499	0.563623354	1.50535156	0.496574685	0.4358965
N6-methyllysine	0.939979983	1.086975441	0.457549879	0.835341386	5.736893109	3.551222842	1.257481901	0.524255462	1.234029065	5.160773732	2.814313218	0.991827845	3.304763551	4.798240554	0.755081784	4.816720357	0.922377377	0.786999535	5.396087488	0.678106952	1.773053595	3.968388759	1.046253398	0.988251951	3.199991124	4.001204059	0.897915128	0.774943822	0.997478864	1.102563085	0.851827377	1.234210249	1.953120418	0.85094722	0.998584414	2.936997671	0.699164072	3.49043094	0.751850607	0.702981102	0.800951431	3.105229387	0.591739969	0.625371317	0.610038336	0.864493616	0.346435678	0.68376102	0.811531227	0.642041298	0.724530988	0.660178944	0.381802954	1.054709605	0.998779655	0.918814961	0.915141096	1.5638342	0.739273876	1.115919882	2.893704387	2.989535383	0.741882217	0.786065606	3.701782534	2.040131427	0.425125681	5.305414957	0.658907123	2.845559595	3.391970014	1.861391103	0.740667134	0.876530054	1.253079376	0.527675536	0.563865839	1.190356077	0.549291008	1.102077184	1.999807914	1.275752546	1.001220345	3.66041088	0.908519302	2.893106768	0.841545302	0.385629377	1.107682732	0.81091016	1.01240959	3.443569638	0.64439725	0.465853512	2.640474022	3.391615904	0.802169204	0.882180103	3.872101206	3.246701002	4.02383258	0.874391454	0.747731828	1.111696112	1.082356688	1.761681682	0.463885954	1.10669283	1.067539922	3.160426104	0.69760022	1.087618221	0.614429079	0.497252871	2.153873969	3.802903918	0.791288051	2.554471667	0.757141834	2.685994207
imidazole propionate	0.94112238	0.764759413	1.684627615	1.027520571	1.874143605	0.846703483	0.666666667	1.460881759	7.150717815	1.162787801	0.470532211	1.207877454	1.314062705	2.367200746	0.863933468	1.92737507	1.0677305	1.27986225	1.175006574	1.338232953	1.614994879	2.980249272	0.748576999	0.571282379	0.686415665	2.120993107	2.025214358	1.006256877	1.336626563	0.876590819	0.835531415	0.684943357	1.880570896	1.0667876	0.581052207	0.895205743	0.830207922	0.453951011	0.775321624	4.173050706	0.857683511	0.439018588	0.692388807	0.676015218	0.653228178	1.172088774	1.606839226	12.84680902	0.763494716	1.257895274	3.371535491	1.112231057	0.929664847	0.993743123	2.709284884	0.73765147	2.318238282	1.314259936	3.06330752	1.407229016	10.56600819	0.949911246	1.798771289	0.605574529	0.732886797	1.168946063	1.974353984	1.301394108	0.719878236	1.179103432	0.448839454	0.706283175	0.65467886	0.238385894	0.697657802	0.508324337	1.369208518	1.455327299	1.130352904	0.983548557	9.885416018	0.365972381	0.801362101	1.416565456	1.477557249	0.59673722	0.954213985	0.711249403	0.461924139	0.650717815	1.163201293	0.530331105	1.632431609	0.667792956	0.473913675	0.66541581	2.323802257	0.870431693	0.681554107	1.042023931	0.759512045	0.532280918	0.576135286	1.897768874	0.720452627	0.623511256	6.55095899	1.906098401	3.030873489	0.727609151	0.821398295	17.1667376	0.37885551	0.769035335	1.269748998	3.20139999	1.516140027	0.481308953	1.376993066	2.953626619
valylglycine	0.713237215	0.583502157	1.827401109	0.372327788	0.795859519	0.73565496	1.668515096	0.993173136	1.031226124	0.372327788	0.588184843	0.939011707	1.408956254	1.437012939	0.98733703	0.487748614	2.228505237	0.920182378	0.541791744	0.861298829	3.301550216	1.249656192	1.15084658	0.513113986	2.069333333	0.503393715	1.537932224	0.682311768	0.474784966	1.126279729	0.610523722	0.372327788	0.372327788	1.710836722	0.456448552	1.120128158	1.003593346	1.788382009	0.492579174	1.797855823	1.180007394	0.372327788	0.928463339	1.289237215	1.1894122	1.211100431	0.80955268	0.52794085	0.787065927	1.341712877	0.59763894	1.267351818	1.048990758	0.865557609	1.431009242	0.740692545	4.641892791	0.882849045	1.003652495	1.380771411	1.948796057	0.523060998	1.12138016	1.724677757	0.372327788	1.31343931	1.895620456	1.065040049	0.372327788	0.821086876	1.438373383	0.372327788	0.996406654	0.728833025	0.921099199	1.275376463	0.776014787	0.99119162	1.366398028	0.487117683	0.902319162	1.006866297	1.106996919	0.507751078	1.934107209	0.680507702	1.437367837	1.553084412	0.442597659	0.766452249	0.974659273	0.811366605	1.92040419	1.409922366	1.121025262	1.433720271	1.803011707	0.372327788	0.846629698	0.949116451	1.092939002	1.104177449	3.308273567	0.710910659	0.673587184	0.847418361	0.599147258	0.372327788	1.812396796	2.012608749	0.372327788	0.372327788	0.668687616	0.879605669	0.816956254	1.623295132	0.681848429	1.596135551	0.372327788	0.837382625
prolylglycine	0.585785978	1.068941966	0.657398189	3.418332551	1.125352119	0.981169183	0.494589288	0.86390965	1.762372806	0.473805211	0.545531477	1.101744381	0.825067203	0.767884602	1.20046651	0.987926647	0.902828581	0.639401543	1.007724477	3.725271609	0.796596221	0.559942749	0.825060047	4.723321928	2.136591748	1.534128592	0.999391703	0.662258303	1.537934027	0.475933803	0.236070223	0.380699989	0.745781952	1.99703321	0.611734765	0.501750643	0.40860293	1.053316337	0.765444258	1.278842447	1.300617243	0.777314548	0.916570278	0.861031869	1.949632562	0.874523091	0.835947669	0.236070223	1.31142838	1.162948004	1.429374483	0.76970189	0.574381751	1.041208096	0.236070223	1.74864229	0.409263111	0.485337359	1.298889858	1.699148384	0.390216706	0.818275299	3.378734653	1.209463938	0.43032271	0.621603936	0.821976518	0.899067874	0.881996198	1.771984345	1.328524656	2.318256513	0.566689925	0.236070223	0.236070223	0.441276529	4.320699542	1.129284133	1.826391144	1.457847702	1.912921838	0.506727944	2.331134071	2.233493906	0.533097618	1.060845354	1	3.322086101	0.662723471	0.675127809	1.056935704	0.587340266	5.064460696	0.880166834	1.357322151	2.863307168	1.035419434	1.204238846	1.734295874	0.678084759	0.67919669	0.236070223	0.598693503	1.137712177	1.889381639	0.885646427	1.111331321	1.760582355	1.306835737	0.618515934	1.191311193	1.212169965	0.425876775	1.535625182	5.335763838	5.260839539	0.778545007	1.060636923	0.641277871	2.296626635
N-palmitoylglycine	0.94745088	0.68843741	1.059532529	0.573426106	0.678562558	1.312005222	0.883950578	1.738671465	0.694764831	0.511737732	0.907426042	0.864009808	1.360994173	1.174180811	1.429971659	1.28849473	0.965458714	1.155376875	1.042811196	0.892745916	1.626379645	1.757312996	0.990277999	0.7093749	1.179718498	1.287437506	1.320889724	0.816425182	1.013011496	1.216896475	1.011823711	1.262051396	1.085240264	1.098360029	0.989985033	0.694701143	1.113884024	0.651316753	0.821275037	0.703324523	0.725035825	0.842139286	0.642451358	2.208088399	1.254848263	1.324236538	1.453080916	1.157032768	0.783686272	1.327112059	1.163914276	1.043998981	0.708177563	0.983918734	1.372575869	0.669560233	1.553224214	1.195981276	1.935206827	1.532251696	0.950797694	1.881817024	0.548278827	0.854931058	0.581017737	1.067264274	0.473012133	1.007378276	0.473012133	0.473012133	1.371604624	0.810976658	1.157510429	0.862557717	0.764586186	0.473012133	0.874212655	1.060532433	0.973512085	1.044467089	1.039715951	2.182750056	1	0.748081393	0.473012133	1.112183549	0.486838837	1.351026972	1.161818934	0.906639493	0.836687578	0.842145655	0.473012133	1.635773652	0.901273764	0.695506799	0.632474604	0.564095787	1.180833041	0.753918415	0.837111104	1.474894118	0.927733019	0.946565615	1.298028851	1.35074356	0.685628762	1.18887049	2.092936981	1.341769895	0.62956087	0.84755915	2.150205394	0.805665064	1.16742031	0.503569723	0.807559787	0.911460688	1.12123364	0.606687259
mannonate*	1.56170917	0.778944771	0.659935664	0.887208449	0.743396084	1.308544288	1.837647235	0.528356353	1.013177882	1.442489201	1.502757958	1.376610798	0.642985771	1.385676044	0.736079145	0.999575146	1.445983498	0.73473727	1.19266128	0.969272309	1.222007819	1.231330735	1.389296859	0.573186942	0.662971624	0.563838305	1.001976665	0.567032761	1.000424854	0.849983056	1.012078151	0.842354689	0.509907944	1.517301929	1.093598634	0.759483757	0.744385749	0.988104442	1.035099502	0.636891836	0.685291567	1.498886424	0.513404096	1.617305116	1.350607013	0.961735702	1.148931812	0.672973936	0.662458834	1.623421759	0.620423452	0.87856516	1.062323743	1.312466799	1.461922408	0.567976777	1.747076335	1.698556806	0.522509429	1.188888921	1.29016076	0.329440443	0.953852214	1.305880233	0.591250237	1.8596006	1.181631765	0.923000439	1.014312833	1.030242938	0.85420286	0.953179539	0.977362025	0.927995801	1.920152516	1.782688049	1.402433612	0.839333326	1.299055694	1.437701225	1.00334681	1.040695708	1.078562032	0.825427736	0.947951068	1.299682953	0.576490305	0.777278028	0.88452215	1.478462161	1.736726216	1.453969405	2.016660246	1.019773253	1.070249403	0.990465642	0.83897231	1.570209953	1.115504266	0.803234543	0.880189035	1.05527351	0.628595196	1.009162452	0.785919695	0.650257988	2.003470199	0.782425397	0.51430733	0.861536946	0.968230508	2.067121335	0.683356032	1.478693184	0.774942085	2.458845086	0.665804601	0.624386746	1.018619301	0.630981653
2-stearoyl-GPE (18:0)*	1.182569681	0.741960463	0.835385071	0.672751414	1.184831319	0.645244721	0.897231386	1.260297105	0.73677717	0.575100579	0.740363726	1.334259745	1.445612248	1.077549602	1.113603968	0.547754211	1.667309729	0.810365447	1.284997707	1.525134984	1.654438983	1.36753569	0.556429656	0.591290944	0.876191399	1.015621904	0.924857712	1.075435268	0.448047638	0.614890432	0.790058722	0.715362007	1.246741113	1.510070148	1.679893193	0.509834544	1.920342167	1.123500973	0.728319019	0.659663375	1.420401374	0.444596993	0.937510351	1.291868073	1.076858659	0.818013022	1.009778593	0.768940607	1.014744593	1.342966929	1.06876429	0.997625646	0.80266009	0.823888886	0.980049326	1.059534627	1.080538805	0.687122052	1.001194298	1.062014371	0.572724191	1.341262765	1.248603974	0.835115692	0.745728503	1.754998452	1.353138196	0.547241498	1.085517827	1.569155133	1.562302671	1.063555768	1.15187521	0.883030839	1.788114885	0.917732616	0.973957797	0.887543535	1.485013902	1.367534062	1.2517063	0.85942891	1.06885137	0.561247539	0.724352404	0.728007321	0.947210409	1.999871415	0.756156941	0.735003017	0.9313293	0.725780678	1.366397953	0.636784128	1.252046481	1.069608234	1.032320099	1.023104271	1.320406704	0.49632494	0.809401057	0.821396934	1.454345474	1.59382725	0.76155183	0.962292336	1.267720877	0.529004346	0.998805702	1.026278214	1.456007318	1.33181174	1.387201929	0.945776438	1.772949134	0.847062739	0.885708345	1.082174607	0.742399932	0.903268388
(R)-3-hydroxybutyrylcarnitine	1.32288006	0.218429586	2.528585569	0.8106154	0.218429586	3.313172572	0.386842447	0.456289849	1.815645437	0.735930098	0.218429586	2.108782852	0.603517305	3.133607755	4.689535122	1.985857738	0.734435115	2.657462284	0.78820329	0.218429586	0.732125401	1.594895215	1.793289303	0.787784149	0.842503925	1.909579152	3.69220527	4.176957471	2.021806267	0.53140112	0.983785924	0.945423237	0.218429586	2.129651171	3.444595536	2.354538535	0.805552597	0.430560448	0.47464571	0.818940201	0.726197351	0.729161035	0.996798416	4.350613352	1.371844495	0.600507202	1.018589324	0.218429586	0.218429586	0.947095024	0.710030036	1.293271554	0.803300225	0.805632125	0.653041163	0.218429586	5.089355587	1.905755342	0.657716226	1.748491023	1.546773159	0.631611714	0.218429586	0.218429586	0.443642569	5.143275992	0.794245	1.13575739	0.825492184	0.839773363	0.559982934	2.089464469	1.489425899	0.835663185	0.630871732	7.658800942	0.218429586	1.003201584	1.304290395	1.727845928	1.719844358	1.694279473	1.25763704	0.548520035	3.508188614	1.708038774	0.341357772	0.618798894	0.503409789	0.645978906	0.613548706	1.876664619	7.663839853	3.850461124	1.436386101	0.675989829	0.46942863	1.162806676	0.909419414	0.218429586	0.929652195	0.218429586	0.218429586	1.40668305	0.94563588	0.786337975	1.077105263	1.467431907	20.73570483	2.205435525	0.797110042	0.218429586	1.047088197	1.224213598	0.916940747	4.749425558	0.218429586	0.534753567	0.887222677	0.218429586
N-acetylcarnosine	0.681436795	1.733111149	1.13863108	1.409673004	1.049464225	0.882213972	0.850955769	1.165935426	1.034321446	0.661454232	0.581523981	1.20256778	0.416394795	1.993036806	1.609058012	1.56560543	0.709270822	1.665255747	1.029441819	1.474715941	0.594623036	0.44110933	0.738429051	0.878424176	0.552879027	0.899864533	1.240540743	0.81183204	2.465636367	1.006813196	1.18558518	0.871718791	1.314658567	0.508885045	1.131269453	1.192077287	0.769504444	1.557465688	0.834399726	0.964462163	0.933234428	0.851133892	2.60378464	0.50090702	1.566399951	0.504385101	0.603372145	0.28200585	0.89093027	1.543255709	1.966503544	1.196970975	0.507811621	1.702973244	0.773929388	1.4855369	0.593357427	1.88663423	0.966243391	1.506881164	1.057934432	1.138436551	0.982583811	0.729677598	0.888232647	0.503449957	0.914184666	1.759395976	0.667086193	0.782969119	1.18860858	2.005749147	0.679154011	0.806193048	0.772684873	0.693727266	4.804768065	2.529148854	1.311124236	1.328615424	1.095663648	0.81566871	0.688313271	0.782219129	1.204899783	0.649318446	0.837209847	0.798543143	1.513124836	0.726251078	1.889742003	0.901987944	1.837170004	1.673957982	1.14282634	1.091189485	0.76516856	0.681607886	0.705682585	1.061867195	1.37976244	1.066910882	0.885513931	4.809823471	0.993186804	0.719269134	1.585660648	1.774543443	0.658412082	0.694174917	1.14109433	0.865496213	1.137942026	0.920107249	1.875377339	1.862800934	0.385251434	1.436787509	1.113007181	1.153455113
margaroylcarnitine (C17)*	2.833085734	0.824091097	1.814021763	0.729325264	0.348572677	1.225415311	0.576958157	0.948315981	0.641550869	1.16398411	1.150364423	0.965465501	0.238268602	1.575049862	0.881327127	1.021899739	1.341862352	1.199797987	1.312532574	0.439867158	1.008962831	1.197431599	0.719190267	0.815029774	0.598740936	0.611533182	1.144131685	1.016944327	0.835576777	1.059211012	0.895615743	1.15049985	0.39757585	0.980449722	0.610057844	1.16296943	0.859339155	0.780471677	0.462718992	1.371792833	0.953643305	0.717062929	1.375402178	1.433828327	0.770980987	0.84446933	1.258614516	0.544059559	0.43362929	0.747367886	1.014183968	1.163204889	0.818852007	0.800984824	1.614321242	0.526081059	1.579450226	2.284948476	0.826861203	1.546757335	0.570440714	0.842249654	0.238268602	0.781684368	0.679369483	1.927635602	1.103255182	1.146213881	0.405875394	0.719817645	0.912062477	1.325805998	1	1.058838074	1.441779557	1.390567995	0.765188901	0.540910359	1.477338482	0.69259879	2.176471644	1.084606214	1.09847162	0.522098776	1.091673062	1.128172284	0.564808165	1.939813808	1.43992256	0.730102432	1.058703673	1.024044519	1.551469592	1.585538816	0.878912005	0.737064632	0.594743262	0.988262959	1.022470175	0.810754577	0.922442166	1.730139367	0.446977096	1.404543692	0.760840348	0.647515831	1.163674781	1.192494655	1.89280819	1.310173368	1.530303419	1.028296118	1.052494532	0.660553795	1.354657163	0.961692001	0.74576892	1.022020289	1.002347408	0.810264678
histidine betaine (hercynine)*	1.040448798	0.436479862	0.917917395	0.816243254	0.882596301	0.406324949	0.484047241	1.375572325	0.481764307	0.591310677	0.970000012	2.020856972	0.932205763	1.166790828	1.155646376	1.081694208	1.140893523	1.905250168	1.036290423	0.648883645	0.455114801	1.05201188	1.031148543	4.276002613	1.333604801	0.736625124	0.732149377	0.800325646	1.394491075	1.414736015	0.605010158	0.702906364	1.124243386	0.506862976	2.519787543	0.61877372	1.122264805	1.108905841	0.450586255	0.998142495	1.798341857	0.440019696	1.762812316	1.912295698	0.684517193	0.753745243	0.73351607	0.429204911	0.84516687	1.569814044	0.722765801	1.07591339	0.782675079	1.32448276	0.5750391	0.508998796	0.500111528	2.937074246	0.792863367	1.045387439	0.611433963	0.882657779	2.530872832	1.406777427	1.062774156	0.937861889	1.318223571	0.70068433	0.454274359	0.854612937	1.81828664	1.53065831	0.773827592	0.449034983	1.310141159	0.803441209	2.007473851	0.995509932	0.813514352	1.385394348	0.601321185	0.776225236	1.936925108	2.887042972	1.9798825	0.681359102	1.393025293	0.665426305	1.845490317	0.72982189	1.506488177	1.942494586	0.438106354	1.206992123	0.654913124	1.926405851	1.619042632	1.15768224	1.522176508	0.925523605	0.348007301	0.692774926	1.139894975	3.530055536	1.227987819	0.641837537	0.493967773	0.732374748	1.22063866	1.071046064	1.001857505	1.296511547	1.480216218	1.652926298	1.414701008	2.778445968	0.315586379	1.305115003	0.436833686	0.557748868
retinal	0.930945092	0.728858645	0.463990172	0.643949836	0.739022456	0.74128108	0.321215595	1.000686777	0.766418557	1.456624251	0.640869014	1.08970899	0.746777712	2.222716347	0.887697509	1.230636042	0.892715331	1.744045114	2.125619671	0.503095331	0.922471622	0.928033546	0.331123073	0.800394655	0.896057322	0.888352848	1	1.656439982	0.89846104	1.053723345	0.815404594	1.544531662	0.980194716	0.604092608	3.05505337	0.400973578	1.382682105	1.028738217	0.658635733	0.770967243	0.876817903	0.964055464	0.776596877	1.246830913	1.562095249	1.030041642	1.66629426	0.571441699	0.321215595	0.876392295	0.753048176	1.281522806	0.968575132	1.575378574	0.885714562	0.376472096	0.960147609	4.150208209	0.574239588	1.150578198	0.868651548	1.563463966	1.126025933	1.193182533	1.099768817	1.152227429	1.084744369	0.824255307	1.291710799	1.399786229	1.141676702	1.213901907	1.239542375	0.65237736	0.996870813	1.624608852	1.61720182	0.777380382	1.028491558	1.36536034	1.559183703	1.233189691	1.086739407	1.4313707	1.028220716	0.714506464	0.969774573	0.943955156	1.938917988	0.750303488	0.725964026	1.335676596	0.988477145	1.18112525	1.089566315	1.16007216	1.068073108	0.972473315	1.107030755	1.018240691	0.666316024	1.466604276	0.70426527	1.640644119	0.900185236	1.01083366	1.026336917	1.639795321	1.546236512	0.928606666	1.199223265	1.653719476	0.929881072	0.683642625	1.525028656	1.411775801	0.5263877	0.862173116	0.846865735	0.67203755
2-hydroxydecanoate	0.835165698	0.640839067	2.680205987	0.740657493	1.225571593	1.428405694	0.632659234	1.191359904	0.635932998	0.944181531	0.693998829	0.432880471	1.277261234	1.362466088	2.793533432	0.704139259	1.235402696	0.98775085	0.845993448	1.277268427	1.387550343	0.665471431	0.825611223	3.44117246	1.74758792	2.090003018	1.379022599	2.23332602	0.860966048	1.104257888	0.90754689	0.909298217	0.718255161	0.638122484	1.71549705	0.707014102	0.615650177	1.495972374	0.541272419	1.227280411	3.05846377	1.536503357	0.868779659	0.876144649	3.629464927	1.640222702	0.468907576	0.644626197	0.758659274	0.72199455	1.313502186	0.905605913	0.92121744	1.191386717	0.574437105	1.23768766	0.588543198	1.464491002	1.179590439	2.246135294	3.112406985	1.315981379	1.520477868	0.899408257	0.547752589	0.665887355	0.502467912	0.925481966	0.735540192	1.185454572	0.723871439	1.457392832	3.266105191	2.763554225	1.221167117	0.371404851	2.977765411	0.608678876	0.914119924	0.466616725	2.612941441	0.920214907	1.937548005	0.448056456	0.770730218	0.614951739	0.538896553	1.01224915	1.331532087	0.885254425	0.636173005	0.594517197	4.513425148	0.650730989	1.323987257	2.710843086	1.180889874	3.033368397	1.679718454	0.903587113	0.789554036	0.474521238	1.373518803	2.896204467	1.182129798	2.617126837	1.103849812	0.763340378	1.247567157	1.718695608	0.954968735	0.842448941	0.96423154	0.806544782	1.879760765	1.02449078	1.545350892	2.027771411	0.859670537	1.207813742
4-methylcatechol sulfate	0.970243045	2.08790162	1.059012492	1.781114986	1.53112421	1.517888035	0.630854605	2.179204175	0.269405839	2.028369388	1.045452443	0.974956192	0.920380944	1.09790232	3.979372395	0.661151032	0.423818148	0.886375714	0.501687909	2.217243291	1.502752003	0.241880217	6.669397704	0.49075218	2.339031947	1.209171039	3.518304431	1.642215538	1.278226113	3.113753051	3.291954392	2.139856574	2.737106337	0.079489134	0.577078422	0.3537691	0.59965894	1.174873648	1.758568597	0.671816042	1.01448944	0.34542004	0.591374212	2.102314899	0.515784058	0.949607789	2.02890297	0.096671808	2.044660274	1.132210585	1.19731775	0.778314532	0.547437698	1.727568243	0.417278034	0.838714088	0.640777935	1.743106073	0.834768998	1.315292397	0.566092758	0.438495198	0.435553949	1.051808622	1.214215913	0.807944081	0.335464594	0.967485731	0.512112002	1.152340649	1.49502351	0.450728036	1.358790668	0.509096756	1.82504264	0.396303198	3.84792126	1.63416458	1.287450148	1.104994843	1.43081961	0.536077217	2.264535235	0.98551056	0.789618936	0.288504578	1.939178813	1.152971283	0.067725547	0.972099611	0.449436564	0.42766236	0.551555648	4.228665083	3.7114476	1.543531218	0.561239269	3.235258002	1.939003637	0.772947595	0.161254652	0.915579303	0.51752394	0.656656654	0.747399149	5.120506497	1.836464533	5.52245198	0.291249207	0.88462667	0.328988208	1.757920747	4.916345145	0.814742731	4.204979948	4.520297866	0.580766888	2.075654184	0.462670826	0.353644363
3-methyl catechol sulfate (1)	3.348601996	0.756356319	0.091796027	0.388485082	1.118954972	0.30933344	0.125580851	4.707232791	0.893636754	7.779872053	0.14402697	5.066477604	1.537046382	0.300285741	0.568906837	0.483739756	0.086839911	1.640259779	1.870681867	1.569907366	0.492522624	0.095475537	0.399929038	2.477513169	4.668246959	1.741704231	0.515854306	2.994855741	3.621092789	1.505050443	5.215397295	5.249642249	2.219749617	0.020716607	0.069674488	0.020716607	0.57605522	0.663931447	2.020430815	0.121708086	0.275070592	0.059345071	0.094734216	3.124675928	0.516323639	0.345894384	1.761557838	1.006821178	1	0.330724905	1.061495414	4.922443988	5.804053954	0.765077836	0.060469834	0.74043376	0.359386431	0.30735539	0.129590121	2.285292646	2.795535405	0.227462938	0.067266984	0.64496538	0.126327796	1.376866788	0.910116582	1.721264725	0.722523437	1.587043135	0.62005494	1.92496039	2.890762983	1.343161209	0.128841131	0.029345587	0.631442657	0.206068405	7.696901328	3.880603303	10.24131747	0.143997317	4.200462482	0.145604706	1.873891022	0.617326366	0.25721753	5.883697424	1.067864642	0.156851317	0.113749874	0.233891983	0.270095559	0.524568666	0.405953168	3.545310325	5.647959296	0.389495835	1.623283522	7.801198589	2.134504314	5.342313546	0.276158033	7.709550826	2.676033389	1.447935471	0.711204739	2.543839441	2.111220179	4.218742954	0.120395692	1.681484401	3.518913151	6.650653104	0.498766595	2.376311052	2.085127714	0.188051741	3.352451754	1.194902061
guaiacol sulfate	1.11416282	0.897312455	0.234273156	0.197614835	1.802010786	0.794867203	0.232314151	2.994010346	0.643403864	3.128662702	0.667728757	1.998653614	1.75819389	0.688832939	1.296184619	0.393195707	0.377791887	1.122685608	1.972215751	0.796301106	0.396960969	0.308206471	0.941865954	0.548582324	4.495543718	1.630267385	0.325562814	1.149144135	1.440522607	0.608569626	1.731737794	3.411836445	1.530640103	0.077690472	0.641654738	0.046207005	0.632202891	0.751886176	1.685435979	0.60289317	1.08252093	0.207759526	0.301156482	1.74124596	0.738877326	1.029630617	1.435632994	2.809572102	1.456640745	0.503252922	1.034407187	3.562646647	1.553183455	0.440131211	0.12436383	0.441201269	1.002587832	0.680303263	0.97772163	1.126432637	1.47283384	0.392798234	0.975390677	0.997412168	1.25832861	2.055534869	0.425923863	1.501499338	0.157895035	1.373965445	1.61892136	0.275721013	1.668864453	1.381660872	1.151480761	0.074398046	3.584290518	0.339957352	1.549681555	3.198494868	2.685059574	0.260319219	1.908466429	0.547238369	1.813855173	1.602985549	0.393160052	3.203946859	0.104101594	0.331060185	0.321178855	0.262569948	0.160817539	0.441603605	1.057519401	1.44193463	3.109769542	0.37929629	1.064568984	0.622666768	1.024745866	1.852363104	0.455099067	2.643566338	1.329068765	0.543787116	2.664929425	1.108817389	0.546604681	3.111188859	1.064103442	1.131860318	1.272694785	0.659337244	0.716229034	2.664036832	0.644389242	0.646289498	0.830201423	0.626703899
