	temp41	temp95	temp96	temp44	temp68	temp112	temp70	temp82	temp22	temp37	temp89	temp79	temp39	temp71	temp103	temp25	temp20	temp61	temp21	temp4	temp106	temp33	temp83	temp48	temp6	temp47	temp12	temp118	temp110	temp78	temp66	temp86	temp72	temp100	temp51	temp109	temp102	temp49	temp32	temp24	temp107	temp75	temp1	temp105	temp19	temp52	temp13	temp31	temp7	temp60	temp111	temp30	temp94	temp46	temp17	temp74	temp85	temp35	temp101	temp58	temp80	temp117	temp81	temp77	temp50	temp120	temp93	temp36	temp73	temp26	temp91	temp76	temp10	temp62	temp28	temp98	temp9	temp16	temp8	temp53	temp113	temp3	temp84	temp56	temp18	temp97	temp69	temp34	temp108	temp57	temp88	temp67	temp65	temp92	temp114	temp59	temp119	temp29	temp45	temp2	temp87	temp43	temp11	temp15	temp64	temp38	temp104	temp27	temp23	temp116	temp54	temp14	temp55	temp5	temp115	temp63	temp90	temp99	temp40	temp42
tyramine O-sulfate	2.656549637	0.55901439	1.138384088	0.634797538	1.643141905	1.255037902	0.644531421	1.134470165	0.460286051	3.256311019	0.679720351	0.521090078	4.437995606	1.533217419	0.611910547	0.723239098	1.895800899	0.277066449	0.757758734	0.551644866	0.804136536	0.910299873	0.327685548	0.277066449	0.785512666	2.183372376	0.432321145	1.079908045	1.943313594	0.591693463	0.629297676	0.392345298	0.363252775	0.889238895	1.284625122	0.277066449	1.29633779	4.052568785	0.500603821	0.413850049	0.738574692	1	2.992332203	12.49749742	3.42303831	0.632818752	1.52228317	0.347553435	0.453600372	1.454095069	1.393145543	4.04970973	0.314816162	1.094152396	0.840685882	0.597258799	0.845698322	1.37766445	0.380894528	4.547752768	0.617068486	7.28343203	2.468172096	0.666479943	0.429069243	0.843253939	1.719616174	0.517103406	0.317675217	1.907717266	0.30070276	5.847968107	1.592704681	2.252528045	0.665483275	0.419146212	1.499316155	2.511960017	0.389726316	0.3740779	1.766794221	18.62737709	0.855228506	0.621819028	4.026466266	0.966695281	1.483660464	0.277066449	2.596494929	1.130345269	0.767594465	0.725516158	1.122873896	0.763214946	1.846971439	17.37628221	3.356596197	0.748599572	0.42737418	1.253575638	2.167512986	1.429920412	3.217397314	1.643360154	1.079973519	0.458183591	18.97963742	3.494871161	1.507318599	1.420761251	1.254688705	6.517423504	0.277066449	0.684769166	0.280689374	0.401831832	0.6725909	0.277066449	1.525964295	0.518143724
3-hydroxypyridine sulfate	4.318614752	0.102562668	1.447981351	17.80950063	0.634517074	0.338554449	0.118019075	0.238248179	1.382970015	5.103099176	0.012822537	6.99507984	5.176241287	9.598880691	2.699702008	0.143142587	0.352572248	17.08424974	1.075007243	0.091229323	0.030275137	0.038239212	0.036105444	0.928396133	0.20753349	0.306355165	10.79458303	0.165426823	0.150617674	10.15309711	0.594818944	0.405636321	3.321592371	2.951155944	5.798431328	0.141178585	0.137089629	4.841912221	0.111532312	6.522933793	8.247396787	0.207841215	0.087033832	1.035316777	7.233827355	4.697334476	0.34138606	13.69954949	14.19679529	12.06558003	0.724710937	0.469158848	2.020241674	0.611003086	0.306847603	6.415900866	1.765226092	23.60655544	4.79968369	0.195959866	4.198516326	0.506135733	0.337018887	5.740811537	2.672020887	8.252614709	7.365817094	16.18703314	17.74832916	0.575503129	0.028311901	0.371412104	8.24057624	0.153384905	12.23312913	0.022664773	1.4087473	0.382994158	0.044431279	20.11491384	4.460552496	5.514384541	12.34423875	0.284892936	0.699974478	0.978257637	0.220147555	0.37798854	2.79731884	0.330602636	6.79081445	8.368808125	0.11956805	3.741368739	8.398287697	5.97509569	0.137705847	12.2027099	0.416981546	24.84010841	6.202696872	1	0.293564819	0.127864377	0.149102422	10.80262567	0.071812722	0.092812405	1.071870205	2.46412832	0.064382089	1.057903373	0.012822537	0.702126257	0.097833735	0.476764996	17.09925471	1.517336867	0.427574126	0.095765114
4-methylguaiacol sulfate	0.441857049	0.164526007	0.374339994	1.667665396	0.585630044	1.378628656	0.539886762	1.236530002	0.164526007	3.499181189	0.170195266	0.294206634	5.591387426	1.439587877	1.967115361	0.164526007	0.294045075	0.615503808	1.576634135	0.418563151	0.204254882	0.164526007	0.389879051	11.93229201	0.244652024	1.436665125	1.364095672	1.553810227	0.164526007	0.57246297	0.443384518	0.734631682	0.325600523	0.533740169	1.908807179	0.164526007	0.33112291	0.21965441	0.370337732	0.43802369	3.643857446	5.516144904	1.490361525	3.763844521	0.407723998	4.541561102	1.086221204	0.788438237	1.418063787	0.629331806	4.350612823	0.784230354	0.325181938	3.660336484	1.997128653	0.979188238	1.203439742	0.532991122	0.581950901	2.512575914	0.233027105	0.164526007	2.184507942	7.296622679	0.968062685	0.322090282	2.119730049	0.601903461	1.523503191	6.49775653	3.145373899	1.585681449	1.853840335	0.653749275	0.720627437	0.642733875	1.322765893	2.045640472	0.350282361	4.066804726	0.938504696	0.181085825	0.547847224	0.637938505	0.978123417	2.708995175	0.875092713	8.678218149	0.600096936	0.565045934	0.412482651	0.999037988	1.357552525	1.590939467	0.164526007	0.907250336	7.983241906	1.856410595	1	0.164526007	0.816887342	1.125781175	1.107752638	1.158599722	0.280635662	3.53396782	2.289073458	1.892614542	1.29134263	0.164526007	0.164526007	0.164526007	0.164526007	5.669993317	0.164526007	0.871259354	4.038208749	0.469189928	1.570986906	1.836134917
phenylacetylcarnitine	1.005003898	0.233472202	1.276396421	2.886018649	0.566098609	0.907061712	1.64961935	0.925190134	0.523843695	1.176926501	0.598794133	0.19246947	1.746871642	1.384631614	0.301283728	0.994996102	0.560833141	0.126547656	2.137557503	0.87076877	0.213868919	0.386054363	0.142131551	0.592373078	0.160958003	1.381760188	1.313804277	0.1659891	0.763765423	0.366677318	1.072858638	2.552422728	0.910897567	0.508976132	3.211336339	1.76085612	1.345519103	0.462237156	0.945365363	0.521520829	2.31931708	0.76009988	1.465263389	0.229769038	1.006014592	0.925159122	1.008664357	0.762025688	0.065074825	0.471303909	2.480126123	0.44031965	0.951022806	0.764644949	1.427329342	0.894745793	0.12591826	0.028434648	0.698149155	1.453980533	0.45679629	0.517487207	2.196849819	1.482262153	0.672808103	0.651065486	1.18468769	7.191672049	0.609346423	2.18515872	3.214307412	1.521808836	0.978616057	1.139125145	1.768610192	1.888486662	2.291377611	2.09026895	0.207671051	1.642042709	2.857972924	0.844478033	1.50184815	1.433297415	2.401914318	1.712281323	1.060543227	0.446660886	1.894416605	2.896363004	1.155352163	1.931321149	1.496658433	3.303153867	1.30677162	0.911571194	1.682486712	1.16510271	0.486411436	0.571748934	0.888284066	0.36031422	2.158995082	0.399702283	1.218328324	0.237378725	0.705157409	1.27576855	1.314641098	0.466276879	0.922912007	1.145021026	0.339587888	1.540623086	0.2034117	1.520069101	1.18685397	1.7221427	0.871047372	2.444828115
arabonate/xylonate	1.516320907	1.33115462	1.51357844	1.4216749	0.817815922	1.632018512	1.637414455	1.988822786	1.218824036	4.773314266	2.073101641	0.669048744	6.792297098	1.894987579	1.938466363	1.298007716	2.769837593	1.58678014	2.624070112	1.349636272	1.636715076	1.686690892	1.123037536	1.187402778	1.098409796	2.564460171	1.68464013	1.152451274	1.312564349	1.263692575	1.123221568	1.191386681	0.709859885	1.031525228	0.894522483	1.001894992	0.69862718	1.04888454	0.520242015	1.745750214	0.943802019	0.976996001	0.545330646	0.665846273	0.986848248	1.303659709	1.070533983	0.835386715	0.746401555	1.031391226	1.431163807	1.147710436	0.641236685	0.927069182	0.694422203	0.619569091	1.081284398	1.772531727	1.142905992	1.121248728	0.792606719	1.45570846	0.998105008	0.720805694	0.525422492	0.649639851	0.91258073	0.544182184	1.309377669	2.524207029	0.609726731	1.801083454	0.815674989	0.649971314	1.966444006	1.026849621	1.359815408	0.876195346	0.973328065	1.711418248	1.277643395	0.5079553	1.302993536	0.727142898	0.807708215	0.770255095	0.844038847	0.739601986	0.882568706	0.448439662	1.080214743	0.754493034	1.043977971	0.485556597	0.535406675	0.778570008	1.0517737	1.707366901	0.754458795	0.514479338	0.818717484	1.527147915	0.8237523	1.039086159	0.655494322	0.69832789	0.665956958	0.887075188	0.700920268	0.406119081	0.381404712	0.666954594	0.417640155	0.637383537	0.896214775	0.469506904	1.340536384	0.861837798	0.872129389	0.55131971
methyl-4-hydroxybenzoate sulfate	0.270586691	0.556993258	10.59962107	4.90050828	0.50443474	6.82140761	1.191915272	26.86911243	2.000314699	2.282706124	0.07238324	0.041447536	1.010645692	2.40758224	10.2444931	3.543459934	0.659767754	0.085300038	12.40509554	4.395709288	4.906333743	10.79765463	0.025160438	2.339492158	12.59341591	6.214522727	10.18678485	0.802783763	0.039742758	0.133998512	0.792809299	1.849414493	0.059179415	0.282048411	1.167213689	0.09853411	6.739107183	0.193664455	0.334884302	8.510737077	32.84225237	0.117181768	0.795315947	0.134998597	0.590095813	9.532570978	1.713099182	11.69333496	7.709127159	0.901079757	1.585330929	0.053932509	0.051889221	2.933996324	0.048972628	0.093342549	0.328092219	5.199304574	6.927088401	0.039193805	0.018372861	4.087143824	1.907783029	0.043404588	0.020914904	4.093941055	1.741388586	0.072956648	1	0.577982814	0.225025549	1.425500107	2.586934025	0.3254279	13.53137525	0.018372861	0.344189468	4.031646189	0.199800755	3.880225347	5.94218106	2.427809183	0.076409965	0.102490044	1.826407391	0.729917857	6.655479745	10.73123328	0.438039138	0.231231353	3.206755657	4.209542896	2.272907995	0.082934973	0.020929706	0.187202517	0.108019471	0.146537544	0.177214538	14.74017162	0.022344884	0.570787866	0.751336021	0.085336721	7.399929724	17.89335709	0.030137695	0.032585136	0.505578981	14.15861128	0.018372861	31.40832619	0.018372861	3.338598259	9.66543812	1.914179325	1.226113158	0.075848142	0.500291531	0.295221988
4-vinylguaiacol sulfate	0.775981079	0.542419037	1.274151292	6.239321653	0.108151933	0.660324094	0.372105993	0.21672043	0.108151933	3.129293458	0.200057837	1.733047361	0.856295465	7.465695371	0.412905247	0.108151933	1.138254766	5.796520135	0.605974435	0.108151933	0.436783706	0.108151933	3.044152428	0.108151933	0.411418007	0.118235555	2.417284342	2.805932434	0.241376936	1.615717232	8.225575014	0.108151933	2.834430976	0.108151933	0.801136774	0.647345174	0.124855838	1	0.774035962	2.787834242	2.63061717	0.257165087	1.220586565	1.360018728	4.640559643	1.385776893	0.396772828	2.229534102	3.630507004	1.53990932	0.368071167	0.108151933	0.266450007	0.807808697	0.108151933	4.673096454	0.349656248	3.329471789	0.771842972	0.365709486	1.650219815	3.835542963	1.38198994	2.356321285	0.973962977	1.092518702	3.758867495	2.290070265	10.03815871	5.367971329	0.108151933	0.458169662	5.450351326	0.482492228	2.211966083	0.108151933	4.039460049	0.116462573	0.142978129	0.982821005	4.198219444	1.085330377	2.939832204	0.167280038	0.108151933	2.667175036	0.108151933	0.176234461	0.51108028	0.156118855	0.577104083	1.3269724	0.108151933	0.791335452	1.533388875	5.061038796	0.443300708	4.807949847	0.108151933	6.936709689	0.892457423	0.627150387	0.498421529	0.187230395	0.108151933	2.267469042	0.108151933	0.108151933	0.113684326	0.189072231	0.108151933	3.509107622	0.108151933	0.189688471	1.019093128	0.584251096	2.884955813	0.432194608	0.349821497	0.108151933
vanillactate	0.818400566	0.915674647	0.780291383	1.197305806	0.542333504	1.290460502	0.933772604	1.409034336	0.70366303	1.407062498	1.142631232	0.612128755	1.778178002	0.925777875	0.844571345	0.518183371	1.072806696	0.987012226	0.785045269	0.554252385	0.777577666	0.518183371	0.584093516	0.671069136	0.518183371	0.83108085	0.898992118	0.633184469	0.588622886	0.879615394	1.010654758	1.036151988	0.545935525	1.268789809	1.237630866	0.862171462	1.098147741	0.95093345	0.518183371	0.887951778	1.023266711	0.791907656	0.867725797	0.747619396	0.9026039	334.0913195	1.41110379	0.774912756	1.380159602	1.141215804	0.727471508	0.737887107	0.594782439	1.2534739	0.68554555	1.042067501	1.062615614	1.121272909	1.297166703	0.975679039	0.848622398	0.897254557	1.393249872	1.522815238	1.210952486	0.91798814	1.392517754	0.806364546	1.798618737	3.784640164	1.119164409	3.889596603	1.314181126	0.810659638	1.130194987	0.682294946	0.995416941	0.746477292	1.272958001	1.48970398	0.910930522	0.952319594	0.752402567	1.31656295	1.226571003	6.291461064	0.797169144	2.267486639	0.745950167	0.575395954	0.905805696	1.404475681	1.099592454	1.731117456	0.870849501	1.073343583	1.109022134	1.17096908	1.179285941	1.012187325	0.868897186	2.042745931	1.188930376	0.824394172	0.772833541	0.866837494	1.787422212	0.907377309	1.004583059	1.117885643	0.518183371	1.128642897	1.042438441	1.65763233	0.888927935	1.152099959	1.10124216	1.123518071	1.569446275	0.774102545
eugenol sulfate	3.12144073	0.075555762	0.075555762	17.92889519	0.250882573	10.75130537	7.484762782	15.87861888	0.075555762	4.202416672	0.186710293	0.075555762	3.115280933	0.717097521	0.51651775	0.530298916	8.483797967	0.588311399	0.909764493	1.010484902	0.28879513	0.588554258	0.075555762	2.051411123	0.539006529	0.906801608	0.567134061	1.310138055	9.580506781	0.075555762	7.697207338	2.581343542	0.075555762	0.083932202	0.678094305	0.517621656	2.715790496	2.132618885	0.075555762	0.075555762	26.39652755	1.531979061	15.81259645	0.748850282	0.910435668	5.258810828	0.615710353	1.461461528	0.27819763	0.361370345	4.19845144	0.213557294	0.075555762	5.367576506	0.275742543	0.151963739	0.814841799	2.369768864	0.717013624	0.683061883	0.356420429	0.075555762	7.711823057	0.075555762	0.422094022	1.16106655	0.075555762	0.303790593	4.460735157	16.95180566	0.636229763	0.075555762	1.377701535	0.569805514	1.222655689	0.346268907	0.272214458	2.912091527	0.452354301	2.159359911	0.564639232	1.105098502	1.52518783	0.075555762	2.12382296	2.074354712	2.420261537	6.232584223	0.075555762	0.075555762	0.653949666	0.356098089	0.58789633	2.435778044	0.719667415	1.939236583	1.356166531	0.21473185	2.571951508	1.162329419	0.152056467	11.44892557	0.404153337	0.075555762	1.236141009	0.989515098	0.075555762	0.167118164	0.075555762	0.25068387	0.317849944	0.075555762	0.075555762	1.122200218	0.48890243	0.075555762	5.503401135	2.402696181	2.104659147	0.397322365
p-cresol glucuronide*	0.957760841	0.235733023	0.928276908	3.376449634	0.864002802	0.841714734	2.25457968	1.715820675	0.189484222	5.01652931	0.656221556	0.145600294	2.717745427	1.186224645	0.933495331	0.618706976	0.038317335	0.121711882	1.070483316	0.624767413	0.07634229	0.26834119	0.565680735	2.389086048	0.043286769	1.953476383	4.300450349	0.038317335	0.546904332	0.470898848	0.186615175	0.979209994	0.634424233	2.166494648	8.814660761	0.038317335	1.34910638	0.156933911	0.695642292	0.373561989	3.992016877	0.990998195	0.40600692	0.699443237	2.178272517	0.703105742	1.23561731	1.213161872	0.128326086	0.55575633	4.413513762	0.842200313	0.965445384	0.37803758	2.519754276	0.827576125	0.225499707	0.086406169	0.287982337	4.216818178	1.895143902	0.059614616	3.672396497	0.814975871	2.407792197	0.540579409	2.958316674	3.197631615	0.125306199	9.773767792	4.4133061	1.075000232	1.999773741	0.48691675	1	0.801726801	3.542908121	4.553596021	0.083697259	4.216430748	5.508876278	0.153549323	2.91824299	1.78002556	3.355082099	15.12613788	0.874990314	1.26469315	1.123443436	2.186166789	1.729955151	2.403057287	3.569534371	3.085879264	0.038317335	1.408410019	3.336050508	2.350972242	0.446047543	0.728712276	1.183917629	0.82857931	1.29331234	0.632215366	0.544290471	0.177670193	0.492466813	2.598707327	1.047177599	0.06213136	0.038317335	0.038317335	0.166381002	2.258059317	0.060994899	2.489423163	2.133047565	2.475525277	2.740800089	2.86244895
6-hydroxyindole sulfate	0.855780362	0.706619292	1.257105903	1.735772587	0.447000992	0.313300076	1.016393565	1.198247565	0.678746306	0.783935764	0.368259546	0.360175468	1.448270087	0.852406327	0.752729115	0.249022199	0.489520716	0.094949227	1.131836711	0.985234764	0.620676714	1.270550458	1.178746493	1.065952933	0.295455743	1.259884081	1.273870664	0.136114252	0.564864951	0.45236147	1.320532982	2.270862592	2.178597342	0.77120893	1.034014358	1.309677456	1.745838621	0.603964286	1.217348657	0.693108198	0.945562747	0.888280405	3.072150004	0.694942124	2.278450994	1.257554479	1.066518886	0.771054171	0.222958468	0.751908221	2.792671772	1.288690103	0.410659649	2.353702523	2.00925187	0.516989236	0.272820624	0.368611678	1.115101107	1.738060322	0.647732544	0.666096477	2.556523689	0.999296858	2.200641089	1.483771847	1.100251015	0.585439613	0.526042985	4.103493842	1.713002148	1.97239915	0.678391184	0.601713932	1.421303972	0.831161792	0.876122513	2.048379614	0.475058642	2.832559852	2.603194231	1.112245176	1.302617625	0.703063584	2.015036251	1.513521374	0.931298047	0.868480282	0.835768662	1.009453355	0.537175881	0.745611717	0.960083884	0.939284933	1.062987102	2.175644967	1.423886271	1.032584898	0.581548221	1.070445417	1.195088846	1.385133834	1.207130855	0.78665787	0.508390791	1.000703142	2.018651769	1.847447699	1.727046299	0.593503505	0.58831872	0.829447486	0.627010599	2.177786915	0.33417678	1.075055278	1.296013846	0.581569154	1.53058369	0.684390134
"sphingomyelin (d18:1/20:0, d16:1/22:0)*"	1.20115117	1.063538224	0.812494183	1.371296604	1.057267086	0.987903039	0.90596267	0.895844958	0.917228883	1.028889639	1.07069753	0.833835077	0.772873949	1.229573677	1.195567585	1.13830419	0.605199152	1.028820878	1.094020616	0.895347504	1.08495018	1.301615081	0.984752479	0.738300988	1.048071102	0.841593747	1.59935606	0.839265288	1.414000997	0.994097557	1.245374034	1.022342503	1.095602395	0.982245865	1.046747857	0.815288291	0.687664811	0.861152114	1.086224774	0.92559274	1.361832984	0.970037618	0.920866549	0.604322193	0.612434897	1.266121629	1.065577332	1.198255512	1.188576394	1.094575665	0.909114652	1.086233439	1.016063765	0.99273999	1.21609862	1.173139178	0.795252823	1.167946245	0.901421681	0.793595153	0.686606086	0.984672056	0.795636018	0.934893221	0.847866687	0.982030406	0.935173006	1.01535345	0.909997338	0.980659458	1.162608312	0.623268662	0.848463368	0.955190578	1.005902443	0.766201678	0.741490777	0.903493131	0.461582675	1.182845036	1.143926152	0.865195902	0.909592464	0.849092096	0.982715472	0.973920824	1.175814528	0.971295921	1.033890285	0.986586267	1.109965466	1.054562845	1.133073483	0.931098961	0.92540437	0.980866553	1.182098877	1.057790686	1.234518791	1.235072702	1.244379467	0.753738517	1.134672009	1.012873299	1.061181942	1.143230015	0.93687503	0.930350892	1.305809929	1.117113025	0.823265189	0.556828397	1.04647199	0.934998633	1.068613717	1.071981491	1.033746367	1.046720189	1.130385983	1.167798979
"sphingomyelin (d18:1/20:1, d18:2/20:0)*"	1.32852975	1.380816378	0.981384207	1.599674879	0.993458038	1.019675535	0.937737564	0.962553861	0.775762354	1.19686091	1.037644384	0.929388409	0.695786065	1.153490464	1.272115733	0.989280082	0.652150324	0.808515123	1.321597866	1.246458	0.795595529	1.229168688	1.103690711	1.077761552	0.809153023	0.725700364	1.570459016	0.565379034	1.157416888	0.809357125	1.070185468	1.005316209	1.359078432	0.800374627	1.126362555	0.7716831	0.540010878	0.851370286	1.063583176	1.016583483	1.127607713	1.238140803	0.958667606	0.481196409	1.243482035	1.334244306	0.989547746	1.190390608	1.19867756	1.270090486	0.828040067	0.952005176	0.696975931	1.255921086	0.751810918	1.229540253	0.856213987	0.890325019	1.050934596	0.90120137	0.697402482	0.759573549	1.036669384	0.972593776	0.981240137	1.228464992	0.897873213	1.273962337	0.885851493	0.882295564	1.203886466	0.578126393	0.808096523	1.033786004	1.041837922	0.569808111	1.090381952	0.849699373	0.41737969	1.41802324	1.233464735	0.962790852	0.987836083	0.931148559	0.989654262	1.091876501	1.305423725	1.588102202	0.983420845	0.979570523	1.273684565	0.864247739	1.248133164	1.045282502	0.745279009	0.628879541	1.125715312	0.683774498	0.99434582	1.165112102	1.035426168	1.009597867	1.158623726	0.897695397	1.304351429	1.097346374	0.778221201	0.994683791	1.102379757	1.065543605	0.598739397	0.511095907	1.762060186	0.886200244	0.984973209	1.101046219	0.738032533	1.172420322	1.349214193	1.146977058
"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*"	1.27544663	1.714130818	0.708554628	1.848721954	0.998107482	1.17887005	0.732465411	0.845998911	0.808873249	1.901071751	0.932989925	0.900191546	0.639349945	1.060793615	1.185729231	1.173118754	0.634171418	1.096098717	1.266702505	1.492299823	1.096334195	1.276182696	1.165537096	0.729368097	0.763885894	0.907790136	1.528197298	1.087873892	1.021640652	0.51620615	1.001892518	1.387192095	1.209934307	0.762607803	1.127314464	0.60698376	0.742380024	0.691904032	0.859022645	0.96220867	1.062151015	1.099767908	1.062852327	0.632440192	2.413271421	1.637145089	1.242269748	1.400560916	1.517385326	1.424742822	0.806333331	0.950360993	0.699454723	1.154320333	0.624047614	0.857324391	0.711640803	0.702550032	1.264329004	0.737698965	0.872358272	0.903945171	0.941372701	0.908835421	1.040437736	0.81467868	0.698059896	2.325068928	0.821651256	0.770701188	1.45893135	0.478139018	0.646726422	0.635708156	1.531379045	0.622443374	1.354698926	0.898839047	0.721574575	1.282658695	1.428158044	1.045709386	0.60244439	0.685175399	0.915376249	1.326774311	1.317678861	1.392009496	0.994019687	0.871013347	1.048251977	1.211696721	1.039576691	1.230643737	0.896703253	0.468104327	0.856650704	0.856959477	0.959785267	1.148373882	1.195564311	1.100401495	0.881306018	0.681963354	1.202976433	1.036661388	0.541770854	1.488318071	1.036925828	1.163800302	0.714821437	0.657481808	2.031133319	0.727983072	1.268154586	0.732563434	0.727867227	1.287627809	1.231920268	1.214630069
behenoyl sphingomyelin (d18:1/22:0)*	1.269570371	0.896548971	0.923215411	1.080490988	1.124718784	0.92720277	0.894947247	0.957852155	0.875687038	0.836298934	1.16919294	0.977802326	0.716983054	1.19709453	1.1605043	1.087763815	0.760772991	1.031754005	1.012851475	0.844303031	1.136215789	1.197094477	0.944748474	0.812578387	1.300140782	0.895369819	1.304835299	0.869057665	1.582967414	1.105167028	1.22138893	0.838940533	0.899088522	1.089419957	0.999409736	0.931375823	0.812682011	1.000590264	1.083312073	0.907599033	1.315506543	1.049968078	0.994916071	0.787538713	0.475451554	1.217342947	0.909164802	1.024150996	1.127521636	0.978728653	1.151441709	1.083840275	1.15397885	0.988376438	1.415059985	1.305562721	0.8778758	1.194789047	0.899786173	0.936290932	0.764096199	1.176662783	0.926646857	0.847567649	0.995162075	0.792075132	1.05788207	0.939639025	0.924239469	1.071422889	1.199197496	0.803914032	0.806479879	0.979403544	1.078272115	0.696726005	0.776237255	1.123095774	0.848738284	1.223258307	1.176511126	0.861122587	0.906278143	0.705243587	0.977310297	0.936052082	1.069431901	1.032231223	0.964828811	0.979506024	0.973306677	0.979249588	1.109886486	0.842749174	0.975291435	1.156285388	1.223340091	1.27777329	1.228894722	1.151263054	1.190380906	1.012861318	1.275202048	0.996461796	1.011611618	1.177416066	1.011808074	1.083241739	1.609427642	1.205759036	0.975181308	0.749415833	0.995289712	0.928644388	1.104332974	1.084557526	1.207551241	0.897425216	1.176362977	1.017155295
"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*"	1.223953988	1.026650657	0.864158769	1.301689875	1.08589038	1.113721658	0.806153033	1.005807247	0.959807711	1.148496632	1.068120753	0.937883673	0.755341295	1.16881632	1.143796816	0.95793955	0.613438333	1.012786264	1.04297213	0.97364175	0.997606172	1.303941935	0.851563576	0.73570574	1.011222108	0.914223378	1.355317956	0.802676409	1.272077686	0.965020546	1.025991115	0.95675007	1.111700594	0.983475495	1.129889482	0.816359107	0.690625327	0.95073384	1.011033498	0.917652442	1.378653601	1.009946216	0.944638509	0.80614413	0.73164768	1.39227364	0.970497825	1.17716152	1.198435991	1.002393828	0.916211383	1.017460861	1.01854495	1.033332329	0.955724946	1.214858929	0.743869077	1.164383953	1.01644932	0.849283192	0.779614179	0.977524461	0.87108136	0.891698583	0.967476037	0.953016879	1.050166034	1.143460623	0.911363974	0.945732613	1.137207469	0.638448238	0.852326898	0.914194082	1.008422694	0.709413192	0.849615969	0.970626787	0.617544787	1.296386433	1.285530511	0.795882059	0.983498148	0.93016239	0.879240987	0.966645191	1.054000007	1.097836642	1.041505954	0.875611685	1.016563555	1.023307735	1.102115223	0.821589162	0.764982236	0.841889558	1.15439217	0.960558653	0.92264256	1.102286749	1.109502042	1.174939098	1.371433776	0.901937942	1.13881956	1.068361919	0.779892158	0.873862219	1.324045435	1.110563538	0.819640372	0.621477514	1.188907243	0.982897677	1.01650649	1.162535908	1.067184859	1.075412242	1.186275642	1.029778896
"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*"	1.337895248	1.415195364	0.83058224	1.361824408	1.097043666	1.318759356	0.858596414	0.82860594	0.88576919	1.745259864	1.092322541	0.895978217	0.630439986	1.069224551	0.978103746	1.114558154	0.695703862	0.881796708	1.233951883	1.201162626	0.956383518	1.225857911	1.007353013	0.818769108	0.951422899	1.345811329	1.448745736	1.144885913	1.224361172	0.782945802	1.002759084	1.387825624	1.278221474	0.99206105	1.509630885	0.663585001	0.956045502	0.616933412	0.854903216	0.721541824	1.235310885	1.053098757	0.983282985	0.853527516	1.455023531	2.019779125	1.043226258	1.290058297	1.810815208	1.202938283	0.856284969	1.027128955	0.91789734	1.200474594	0.735625594	0.837286005	0.758117999	0.737481612	1.426456713	0.893574095	0.934143495	0.948472447	1.030049115	0.835294598	1.049822213	0.896250508	1.109191682	1.675008939	0.667625399	0.83573244	1.15765582	0.57401583	0.814988242	0.696737868	1.252617554	0.671587887	1.120267468	0.959450181	0.402995413	1.175069569	1.340829993	1.092938509	0.849506843	0.796110813	0.924179102	1.122383358	0.956784648	1.447342013	1.285990686	0.89629862	0.975995162	1.14226711	1.241333871	0.961481274	0.837823673	0.490559478	0.833529352	0.877947796	0.960210487	1.036454942	1.369007526	1.241139515	1.144618867	0.801767944	1.468124983	0.997240916	0.731207886	1.074613958	1.198831352	1.104113103	0.748308772	0.828307792	2.356801626	0.76087767	1.45402094	0.86693669	0.955441667	1.209705529	1.498092079	1.237849822
lignoceroyl sphingomyelin (d18:1/24:0)	1.174906125	0.715080009	0.869024822	1.018512793	1.360915624	1.011482663	0.715946688	1.222676803	0.603929459	0.695506111	1.145007529	0.964339332	0.613800902	1.637063741	1.072960536	1.03162921	0.801624515	0.998161046	0.976863254	0.819204637	1.098168727	1.305788859	0.826250739	1.003788859	1.168296348	0.993419046	1.585635041	0.997408715	1.660429259	1.37751918	1.122158191	0.820538786	0.911610536	1.012038926	1.038187608	0.805013242	0.843094227	1.191488429	1.003890152	0.704047698	1.37915137	0.951056975	0.830779903	0.737110721	0.331982606	1.335920118	0.695242877	1.077593063	1.125766646	1.070300314	1.038704389	1.151351029	1.147752652	0.918875291	1.463342353	1.345242369	0.928505559	1.393131854	0.812219796	1.038265988	0.635638788	0.989321203	0.985843316	0.787495352	0.907399234	0.586603615	1.023175111	0.783612778	0.775366205	1.06530958	1.209061008	0.585132878	1.001838954	1.073201914	0.948301759	0.497979681	0.751116965	1.145093018	0.874127712	1.252533675	1.100253884	0.793830453	0.978705842	0.613549473	0.812334472	0.890734953	0.830220036	1.055919268	0.962170519	0.84671688	0.72920623	0.757860775	1.037162656	0.881588298	0.91114709	1.192807406	1.293708446	1.57682631	0.924134097	1.258340721	1.485880106	1.236564108	1.680630243	0.941628073	1.074898762	1.141819077	0.800969411	1.15824044	1.772792977	1.269497141	0.960416257	0.788570272	0.890021499	1.05317397	0.958314019	1.183809811	1.479627058	0.776346689	1.186242646	1.150658428
