Rank(ACPA–)	Rho	pvalue	RA_phenotype	feature_name
189	0.22849671478697173	0.16763920915565944	1	VEGFA_14032-2
190	0.348651253621015	0.027465304537052145	2	BAGE2_6294-11
190	0.17126289275299897	0.303907920627622	1	BAGE2_6294-11
191	0.3478980237995275	0.02782429078592487	2	HK2_13130-150
191	-0.061290625511476585	0.7147056464061551	1	HK2_13130-150
192	0.34770971634415565	0.027914641397542534	2	ANGPTL3_10391-1
192	0.12981771128012212	0.4372688644083764	1	ANGPTL3_10391-1
193	0.3475847893615084	0.027974715646326767	2	GPR68_12503-5
193	0.21128271084188796	0.20289083950572248	1	GPR68_12503-5
194	0.34610910297349473	0.02869246479011283	2	MORF4L1_18193-165
194	-0.05547952863829544	0.7407734838291875	1	MORF4L1_18193-165
195	0.3456383343350651	0.028924615226801068	2	STAT5A_20225-119
195	0.2556882624199703	0.12128591016463561	1	STAT5A_20225-119
196	0.34469679705820566	0.029393572326977133	2	FXR1_13076-4
196	0.25349539567537366	0.12462274049174217	1	FXR1_13076-4
197	0.34460264333051976	0.02944081128630768	2	CXCL11_3038-9
197	0.02203831078319641	0.8955135598331755	1	CXCL11_3038-9
198	0.34460264333051976	0.02944081128630768	2	VWF_3050-7
198	-0.019845444038599752	0.905861322772109	1	VWF_3050-7
199	0.344320182147462	0.0295829043330513	2	HAVCR2_5134-52
199	-0.34822723904194924	0.03215543657372905	1	HAVCR2_5134-52
200	0.34422602841977606	0.029630394276063135	2	GTF2B_20979-86
200	-0.12148481765065483	0.46749313481045907	1	GTF2B_20979-86
201	0.34347279859828855	0.03001258336198846	2	LRIG1_18831-6
201	0.438902278931021	0.005840270613454386	1	LRIG1_18831-6
202	0.34347279859828855	0.03001258336198846	2	VCAM1_2967-8
202	-0.29241878039196434	0.07482362299126602	1	VCAM1_2967-8
203	0.3432844911429167	0.030108763318320343	2	CUL4B_13743-56
203	0.3007516740214316	0.06654071710457049	1	CUL4B_13743-56
204	0.3430020299598589	0.030253509769754217	2	LSM12_20380-50
204	0.21529647196808663	0.1942435102126056	1	LSM12_20380-50
205	0.34281372250448705	0.030350325802344997	2	TNNI3_5930-54
205	0.1284612267105713	0.4421142175532843	1	TNNI3_5930-54
206	0.34271956877680115	0.030398829523527692	2	FURIN_6276-16
206	-0.06063276548809758	0.7176414043240966	1	FURIN_6276-16
207	0.34111895540614023	0.03123321787788308	2	ARL5A_18414-26
207	0.19911230040937652	0.23074026417428686	1	ARL5A_18414-26
208	0.3410248016784543	0.03128288103219067	2	ARFGAP1_11556-19
208	0.08464465634143098	0.6133742759950456	1	ARFGAP1_11556-19
209	0.340852482050294	0.0313739426588074	2	SUMF1_6941-11
209	0.16282035578630183	0.32871690780287055	1	SUMF1_6941-11
210	0.3401774181292809	0.0317327820800633	2	CCL18_3044-3
210	-0.0490105717417353	0.7701301452732627	1	CCL18_3044-3
211	0.340083264401595	0.03178309808180718	2	IFI16_12893-159
211	-0.09078468322630164	0.5877763384525234	1	IFI16_12893-159
212	0.33923588085242157	0.032238902909195385	2	C3_4480-59
