	cohenD	fc_case_control	pval	padj
behenoyl sphingomyelin (d18:1/22:0)*	-0.0257270678866084	-0.0070895794002783915	0.908697245448587	0.9646974245162072
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	-0.0574376301120844	-0.014554487365412186	0.797956344537655	0.944901430306308
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	-0.0785357612392502	-0.029063226155634506	0.72636829123954	0.9196272590406528
lignoceroyl sphingomyelin (d18:1/24:0)	-0.108552933185152	-0.043268958995440546	0.628708464552463	0.8734772768795342
sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	-0.040900403375921	-0.01672608978575687	0.855341541791188	0.9620009830465738
dopamine 4-sulfate	-0.406378947143938	-1.0169477252773715	0.0729990492393837	0.4778257343151686
dopamine 3-O-sulfate	-0.398466991598324	-0.9385094299373761	0.0786413562276044	0.4816717237744513
3-hydroxyhexanoate	0.101970670161579	0.06928298678168436	0.64963793805269	0.8844239580668565
N-carbamoylalanine	-0.498327642013341	-0.5479782216642023	0.0287205436613673	0.3857278079077304
3beta-hydroxy-5-cholestenoate	-0.150577573241034	-0.09212601391849516	0.502681202598619	0.8244157797715747
1,2,3-benzenetriol sulfate (2)	0.0970199111932343	0.2832344605973251	0.665568812151925	0.8906678908896309
3-methoxycatechol sulfate (1)	0.233616529006386	0.43800412637683134	0.299358733148509	0.7158218169680486
3-methoxycatechol sulfate (2)	-0.422052159618345	-0.5946964344201031	0.0628162577125896	0.4706571100296099
N-acetylkynurenine (2)	-0.228822987672192	-0.2721274996435267	0.309316361314311	0.7183514874694528
C-glycosyltryptophan	-0.304905412097907	-0.11291498605186577	0.176622900748604	0.6407775560035237
arabitol/xylitol	-0.271971391205148	-0.2435310141314011	0.227541250612265	0.6772681622664024
N-acetylglucosamine/N-acetylgalactosamine	0.159643155447316	0.05760965270597277	0.477391636856337	0.823537941017013
adipoylcarnitine (C6-DC)	-0.277828428227763	-0.3534469458971513	0.217779596471805	0.6658909275405911
4-hydroxyphenylacetoylcarnitine	-0.0007008353296003	-0.0008584417798051237	0.997507251896049	0.99944840948776
nonanoylcarnitine (C9)	-0.148669350741713	-0.1150193900944817	0.508094977588801	0.8244157797715747
suberoylcarnitine (C8-DC)	-0.121382821249923	-0.236692754545653	0.588787473798467	0.8639651141767297
glycochenodeoxycholate 3-sulfate	-0.0757871292578709	-0.17996122060821618	0.735572964031222	0.9200149970910017
glycodeoxycholate 3-sulfate	-0.235152040614684	-0.26529509728818096	0.296215622452415	0.7158218169680486
taurodeoxycholic acid 3-sulfate	0.0034729321409539	0.004829666238607054	0.987647873193192	0.9971221569554372
trans-3,4-methyleneheptanoate	0.0799512959358467	0.07112863667641225	0.721643486084577	0.9196272590406528
linoleoyl ethanolamide	0.134613569393418	0.08704239670917414	0.548913344277659	0.8507567670369125
1,2-dilinoleoyl-GPC (18:2/18:2)	-0.0450962924358626	-0.0208140962516952	0.840694483191084	0.9620009830465738
1-stearoyl-2-oleoyl-GPC (18:0/18:1)	0.0166780849980233	0.005768053851528213	0.940734543430991	0.9751320818759884
1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	0.179301344595406	0.03496732685411761	0.425070158901147	0.7872194937842303
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	-0.355905546875137	-0.11931892850341498	0.115506505147188	0.559600008955098
1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	-0.468438114972106	-0.21612695845445307	0.0394238909595196	0.4214571879031152
1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	-0.0690378910347145	-0.033690347592478284	0.758337249213703	0.9321812957357724
sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	-0.119518471675814	-0.04999007561790527	0.594513999170619	0.8648385365275544
1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	-0.113956282876049	-0.0270541288038814	0.611751030665705	0.8692118622791367
2-hydroxybutyrate/2-hydroxyisobutyrate	0.23625133147468	0.2491509400663796	0.293979306510206	0.7149228510557488
oleate/vaccenate (18:1)	0.160274159796742	0.13191086337073968	0.475658166503516	0.823537941017013
palmitoyl dihydrosphingomyelin (d18:0/16:0)*	-0.454822698547652	-0.14450037935399912	0.0453484339363315	0.4414191596921809
tricosanoyl sphingomyelin (d18:1/23:0)*	-0.127849170605269	-0.055081069907557116	0.569129412097598	0.854832576961106
sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*	-0.16446755515331	-0.07791839924226825	0.464228077295804	0.8154734933954438
sphingomyelin (d18:2/24:1, d18:1/24:2)*	-0.122479558202039	-0.027027457977201876	0.585430914312565	0.8639651141767297
1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	0.11177453876246	0.08222432549465758	0.618573234013512	0.8721874292447898
1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	0.258587638602692	0.10896965554311383	0.251031273496641	0.6972360763872673
1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	-0.216877176237435	-0.03987985295917187	0.335092254360059	0.7376461946008647
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	0.478387252795979	0.3136909985902997	0.035529559130548	0.4145952140896058
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	0.0467506020060162	0.009904220582916436	0.834934716072322	0.9602551382439456
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	0.308120615160941	0.19857217922184656	0.172156864431686	0.6407775560035237
1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	-0.201310856990002	-0.16248303809533837	0.370737437385942	0.7435773555132031
1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	-0.181821233585966	-0.13081659543466134	0.418619051526533	0.7805884247269798
1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	0.279631017189255	0.15765584732659732	0.214837956590035	0.6607045563537017
1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	-0.0242275932885267	-0.01151596988533112	0.913997021163056	0.9646974245162072
gamma-tocopherol/beta-tocopherol	0.3343167172019	0.23804564995494906	0.138920788915939	0.6019096245634449
1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	-0.0246061692632285	-0.010714321285141236	0.912658596482999	0.9646974245162072
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*	0.019396527788166	0.008864619690549727	0.931097371048339	0.9704266313185538
1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*	0.0265441963025358	0.012609638610230291	0.905810896131514	0.9646974245162072
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	-0.289885072732422	-0.14302485009330307	0.198658319540917	0.6475287609644903
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	-0.100810008645187	-0.04769835772350047	0.65335851217343	0.8849471299727653
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	-0.188923991889751	-0.07272006701009974	0.40075430404281	0.7709245156112007
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	-0.145436407053566	-0.08388391006761094	0.517337779391035	0.8273303270780991
behenoyl dihydrosphingomyelin (d18:0/22:0)*	-0.115351515839808	-0.08894447383905703	0.607406084603266	0.8692118622791367
sphingomyelin (d18:0/18:0, d19:0/17:0)*	-0.0937529490183011	-0.07001892811788425	0.67616694817355	0.8934161046228352
N-palmitoyl-sphinganine (d18:0/16:0)	0.0152006456503995	0.008361031674397085	0.945976030280049	0.9751320818759884
lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	0.0622470872195378	0.02129182295036136	0.781459281863471	0.9402513848473024
myristoyl dihydrosphingomyelin (d18:0/14:0)*	-0.109214566182074	-0.049509625433242485	0.626621040742492	0.8734772768795342
5-hydroxyindole sulfate	-0.253165256704241	-0.3029204288176933	0.261023389020754	0.7071721141533412
phenylacetylglutamate	-0.424410933158071	-0.4467446487421414	0.0613925870644291	0.4706571100296099
palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*	0.196728981986751	0.16329476998021303	0.381670931215516	0.7527004795904506
palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*	0.259507005988987	0.206845866904817	0.249364444234357	0.6972360763872673
1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	0.291705744897297	0.205790254929144	0.195882989840599	0.6475287609644903
1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*	-0.0373100401279309	-0.022021359530180203	0.867915494040842	0.9632594201968364
1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*	0.241178381088876	0.16190682935761128	0.284098088370004	0.7149228510557488
1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	-0.0271753992054243	-0.027184949518538948	0.903582158820048	0.9646974245162072
1-linoleoyl-GPA (18:2)*	0.123715292354891	0.1043771337778852	0.581659843333497	0.86125392227493
1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	-0.846293752841468	-0.3096087688728454	0.0003004138638677	0.0398423886954537
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	-0.292212827327708	-0.10495708878217201	0.195115202793198	0.6475287609644903
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	0.126616340119056	0.10275555610419301	0.572852538774199	0.8560514699146833
1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*	-0.249113170766752	-0.3077715475930509	0.268671209510466	0.7071721141533412
1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*	-0.306194670900362	-0.13793688126505926	0.174821613893451	0.6407775560035237
