	cohenD	fc_case_control	pval	padj
FKBP3	-0.0097349956047159	-0.0013827329280783952	0.965385349273321	0.9988377854874904
FKBP5	-0.195575981444786	-0.06475723470405068	0.38445372722841	0.9988377854874904
FLCN	0.155451455029797	0.060799108835548815	0.488995892646159	0.9988377854874904
FLI1	0.245696125052473	0.14889318620708877	0.275241283944525	0.9988377854874904
FLT1	0.203921490088641	0.02535589309912615	0.364597353338742	0.9988377854874904
FMNL2	-0.334324656303735	-0.06148869677077387	0.138911539547903	0.9988377854874904
FMR1NB	-0.392561465481121	-0.07375647753300477	0.0830846598439189	0.9988377854874904
FN3K	-0.152475531672046	-0.022535100898457516	0.497327533066882	0.9988377854874904
FOLH1	0.195486337799123	0.055088122604626616	0.384670613220387	0.9988377854874904
FOS	-0.257705505226883	-0.22826954503242836	0.252638032992542	0.9988377854874904
FOSL1	-0.133265995845111	-0.05166872697265821	0.552911736666957	0.9988377854874904
FOSL2	-0.0422724016737826	-0.020626286230039037	0.850546298845661	0.9988377854874904
FOXA3	-0.288195647352807	-0.08527936535655446	0.20125969766959	0.9988377854874904
FOXI1	0.327518648868551	0.17411559537182458	0.147019746694433	0.9988377854874904
FOXN2	-0.142609916181921	-0.05334110659510217	0.525490670184003	0.9988377854874904
FOXR2	0.131541756488527	0.20146359230096642	0.558048877266788	0.9988377854874904
FOXS1	0.164516785091952	0.03724027948733668	0.464094821269299	0.9988377854874904
FRK	0.151534992056999	0.027193743425924514	0.499976686392443	0.9988377854874904
FSCN1	-0.0717404277608944	-0.014790073709196393	0.749195009673479	0.9988377854874904
FTH1	0.0762740102725374	0.045516822683487876	0.733939619418278	0.9988377854874904
FTHL17	0.278428482611146	0.17228940612149757	0.216797109385844	0.9988377854874904
FTSJ3	0.141136827030887	0.046563892614112874	0.529766138087538	0.9988377854874904
FUS	-0.0431336822365124	-0.007755878056508349	0.847538919046623	0.9988377854874904
FYN	-0.0074577611431664	-0.0006883981592942282	0.973478990184965	0.9988377854874904
FZD1	0.137597804619847	0.04915049306567198	0.540110892636921	0.9988377854874904
G6PD	-0.425344109099136	-0.1071457830102504	0.0608369222051217	0.9988377854874904
GADD45G	-0.273433298010124	-0.18650252889551971	0.225075482059359	0.9988377854874904
GAGE1	0.179851453147673	0.18484428498727382	0.423656810312529	0.9988377854874904
GAGE2	0.0458618146992629	0.05869751926391571	0.838028083246307	0.9988377854874904
GALK1	-0.293459210233087	-0.06171028486724556	0.193237584912997	0.9988377854874904
GAPDH	-0.112341849214865	-0.027010414384445198	0.61679602352406	0.9988377854874904
GAS2	-0.31247616275954	-0.08802873840646433	0.166244869538671	0.9988377854874904
GAS7	-0.0327357922226291	-0.01522445059979126	0.883984197273884	0.9988377854874904
GATA1	0.276068889307238	0.06878627254242223	0.220679345676954	0.9988377854874904
GATA3	-0.281011730964633	-0.03909498398260813	0.212604594692767	0.9988377854874904
GATAD2A	0.171885072567421	0.04470814561252105	0.444396610977075	0.9988377854874904
GCLC	-0.0438809384539335	-0.006114468433090937	0.84493151463952	0.9988377854874904
GDF15	-0.268745069187795	-0.029198977717458132	0.233052338158233	0.9988377854874904
GEM	0.0236056487245651	0.004480856796873998	0.916196393786964	0.9988377854874904
GFAP	0.463044099976935	0.3560502990306023	0.0416857790901171	0.9988377854874904
GGPS1	0.0811059532179984	0.06100244989245549	0.717797435093539	0.9988377854874904
GIPC1	-0.0536350462836021	-0.019209165602718566	0.811065530412878	0.9988377854874904
GK	-0.189113529563437	-0.039385476783210534	0.400284063872981	0.9988377854874904
GK2	0.306042334951098	0.059530300685934706	0.175033718953859	0.9988377854874904
GLRX3	-0.147906775588465	-0.06598251193755676	0.510267150762764	0.9988377854874904
GLS2	-0.0210047649741124	-0.04394931328737599	0.925400748396996	0.9988377854874904
GMEB1	0.191982762176552	0.08116260965225254	0.393206901931407	0.9988377854874904
GMEB2	-0.0415838810601103	-0.030917226248698495	0.852952040599999	0.9988377854874904
GMPS	-0.0266887739528526	-0.003759235748455236	0.905300334215389	0.9988377854874904
GNA15	0.166951275457478	0.02098093575601802	0.457532260172015	0.9988377854874904
GNAI2	0.136296070136101	0.02021815997436917	0.543941688844455	0.9988377854874904
GNAI3	-0.025644675035359	-0.005775115245099354	0.908988351242666	0.9988377854874904
GNAO1	0.285205546918395	0.14664271873766957	0.205925794784942	0.9988377854874904
GNAZ	0.0138605285508486	0.0021210516970038224	0.950732410123637	0.9988377854874904
GNB1	0.208579499768172	0.02078131664007148	0.353803875228157	0.9988377854874904
GNB3	0.19095106125579	0.025300948929581596	0.39574272134935	0.9988377854874904
GNG11	-0.265121935818105	-0.04715507095220449	0.239355536493258	0.9988377854874904
GNG2	-0.15396122596747	-0.033706679841977845	0.493158453402564	0.9988377854874904
GNG3	0.139736037003345	0.024105526606939064	0.533848419917878	0.9988377854874904
GNG4	-0.0994394930920191	-0.019255348027217286	0.657763118304965	0.9988377854874904
GNGT2	-0.25080332897749	-0.4776844106655272	0.265462379244972	0.9988377854874904
GOT1	-0.210199388781557	-0.08103839838078587	0.350099019673692	0.9988377854874904
GP2	0.166204056110602	0.06954177366606472	0.459540843113703	0.9988377854874904
GPA33	-0.134720270365222	-0.03805990831262728	0.548597373756656	0.9988377854874904
GPAT2	0.0333084891301269	0.006182304939963468	0.881969582622736	0.9988377854874904
GPATCH2	-0.286547862712914	-0.05778545549535381	0.203821273729701	0.9988377854874904
GPC3	0.262496226920408	0.06221568959149433	0.243999478933209	0.9988377854874904
GPHN	-0.269132539852695	-0.08374796742334481	0.232385420678005	0.9988377854874904
GPX1	0.159960767589317	0.030683336708867866	0.47651866514141	0.9988377854874904
GRAP2	0.0188091492085733	0.00913500547147107	0.93317886926624	0.9988377854874904
GRB10	0.0570722604952407	0.020920125933459537	0.799213480685238	0.9988377854874904
GRB2	0.220007421913454	0.06995912211193248	0.328205321922985	0.9988377854874904
GRB7	-0.0928815870873117	-0.04769372760954696	0.67900487029212	0.9988377854874904
GRK2	0.252216167108221	0.108413322296199	0.262800773266657	0.9988377854874904
GRK3	-0.0367021406386391	-0.0069484132981446215	0.870047911030212	0.9988377854874904
GRK5	-0.25750202608321	-0.049926258739762745	0.253009694160526	0.9988377854874904
GRK6	-0.0419478463769989	-0.008088457369289452	0.851680143743859	0.9988377854874904
GRM3	-0.0857911627781912	-0.01424765447270109	0.702267055784849	0.9988377854874904
GSK3B	0.449905778150045	0.10089261433877654	0.0476684769881765	0.9988377854874904
GSTT1	-0.0460548593075633	-0.05641616106282302	0.837355985141291	0.9988377854874904
GTF2A2	0.0310858662703233	0.008332874444226292	0.889792484264796	0.9988377854874904
GTF2B	-0.138594653161964	-0.03317564508369491	0.537186657708277	0.9988377854874904
GTF2E2	-0.141479289515299	-0.06305623049629579	0.528770575386354	0.9988377854874904
GTF2F1	-0.371989511162586	-0.1387004507194429	0.100207890746298	0.9988377854874904
GTF2F2	-0.222577672391863	-0.04185739891545967	0.322620910539829	0.9988377854874904
GTF2H1	-0.195756552186672	-0.05275651800522846	0.384017081567506	0.9988377854874904
GTF2H2C	0.0771992104701197	0.012705297398323557	0.730839226212669	0.9988377854874904
GTPBP1	-0.107576462538176	-0.042965846197019396	0.631794719329857	0.9988377854874904
GUK1	0.196662086547205	0.14644018893712604	0.381832040020337	0.9988377854874904
H2AFY	-0.130783333219906	-0.04424688663620876	0.560315967653705	0.9988377854874904
HAGH	-0.011453577836843	-0.001373685750642388	0.959279604087435	0.9988377854874904
HAGHL	0.351931215098901	0.28576673080337595	0.119561915477082	0.9988377854874904
HAND1	0.267063063547032	0.04987409995806246	0.235963459075552	0.9988377854874904
HBG1	-0.0550166349283578	-0.012175006664213934	0.806296122238533	0.9988377854874904
HCFC2	0.0367574511502089	0.004708609389569136	0.869853850263743	0.9988377854874904
HCLS1	-0.103731635247932	-0.11716232752439029	0.644010046029624	0.9988377854874904
HDAC1	0.336582703643338	0.07976576075868817	0.136300391789357	0.9988377854874904
HDAC3	0.404846345853538	0.16458030519347014	0.0740648435027267	0.9988377854874904
HDAC4	-0.145439598446731	-0.09976320110569187	0.517328611821393	0.9988377854874904
HES6	0.132822984208537	0.08222008447015912	0.554229371466896	0.9988377854874904
HEXIM1	-0.169305523004275	-0.1026471602815034	0.451236817814923	0.9988377854874904
HEYL	-0.22902601437853	-0.05624389262585615	0.308890139964289	0.9988377854874904
HIF1A	-0.246120674765086	-0.1111963419232928	0.274418958283547	0.9988377854874904
HIF3A	-0.206583331090863	-0.047120359284744555	0.358403927172282	0.9988377854874904
HINFP	0.180869351791881	0.05057840279473214	0.421049010141008	0.9988377854874904
